Station_ID	Record_number	Station_name	Longitude	Latitude	Elevation	Country	Data_start	Data_end	Observed_variable	Data_policy
FRI0000LFBR	2	LHERM	1.26	43.45	189.6	France	2010	2024	{t, td, ws, wd}	open_access
EZI0000LKLB	1	LIBEREC	15.02	50.77	398	Czech Republic	2004	2013	{td, t, wd, ws}	non_commercial
EZM00011603	2	LIBEREC	15.02	50.77	401.5	Czech Republic	1937	2024	{t, ws, wd, mslp, slp, td}	non_commercial
MXI0000MMTO	1	LICENCIADO ADOLFO LOPEZ MATEOS	-99.57	19.34	2580.4	Mexico	1985	2024	{td, t, ws, wd, mslp}	non_commercial
MXI0000MMMD	1	LICENCIADO MANUEL CRESCENCIO R	-89.66	20.94	11.6	Mexico	1973	2024	{td, t, mslp, wd, slp, ws}	non_commercial
GMA00100031	1	LIGHTSHIP 01 WESER	7.83	53.92	0	Germany	1931	1990	{td, t, wd, ws, mslp, slp}	open_access
GMA00100031	2	LIGHTSHIP 01 WESER	7.83	53.92	0	Germany	1931	1990	{t, ws, td, wd, mslp, slp}	open_access
GMU00010461	1	LIST GERMANY	8.43	55.02	1	Germany	1934	1939	{mslp, t}	open_access
UKM00003814	1	LIZARD	-5.18	49.95	57	United Kingdom	1932	2002	{td, wd, mslp, t, ws, slp}	open_access
UKM00003815	1	LIZARD LIGHTHOUSE	-5.2	49.97	60	United Kingdom	1988	2003	{td, t, ws, wd, mslp, slp}	open_access
UKI0000EGOD	1	LLANBEDR	-4.12	52.81	9.1	United Kingdom	2002	2007	{td, t, wd, ws, mslp}	open_access
UKM00003407	2	LLANBEDR	-4.12	52.8	9	United Kingdom	1994	2004	{td, ws, t, wd, mslp, slp}	open_access
THI0000VTUL	1	LOEI	101.72	17.44	262.1	Thailand	1954	2024	{td, mslp, wd, ws, t, slp}	non_commercial
THM00048350	2	LOEI AGROMET	101.73	17.4	264	Thailand	2007	2024	{td, t, wd, ws, slp, mslp}	non_commercial
THM00048350	1	LOEI AGROMET	101.73	17.4	264	Thailand	2023	2024	{slp, t, mslp, td, ws, wd}	non_commercial
SPM00008083	2	LOGRONO	-2.38	42.47	369	Spain	1973	2005	{ws, mslp, wd, td, t, slp}	open_access
SPM00008083	1	LOGRONO	-2.38	42.47	369	Spain	2023	2024	{td, mslp, ws, t, slp, wd}	open_access
SPI0000LELO	1	LOGRONO/AGONCILLO	-2.33	42.45	363	Spain	1973	2024	{td, mslp, ws, t, wd, slp}	open_access
DAI0000EKMB	1	LOLLAND FALSTER MARIBO	11.44	54.7	4.9	Denmark	1986	2024	{td, t, mslp, wd, ws, slp}	non_commercial
THM00048374	2	LOMSAK	101.25	16.77	145	Thailand	1985	2024	{td, ws, wd, mslp, t, slp}	non_commercial
SVI0000ENSB	2	LONGYEAR	15.47	78.25	26.8	Svalbard [Norway]	1973	2024	{td, t, ws, mslp, wd, slp}	non_commercial
SVI0000ENSB	1	LONGYEAR	15.47	78.25	26.8	Svalbard [Norway]	1973	2024	{ws, t, mslp, wd, td, slp}	open_access
HRI0000LDLO	1	LOSINJ ISLAND	14.4	44.57	45	Croatia	2004	2024	{td, t, ws, wd}	non_commercial
GMU003878-1	1	LUBECK-WERFT	10.7	53.9	6	Germany	1936	1949	{slp}	open_access
GMMU0010253	1	LUCHOW GERMANY (DANNENBERG)	11.18	52.97	38	Germany	1949	1957	{td, t, mslp}	open_access
GMU00010253	1	LUCHOW GERMANY (DANNENBERG)	11.18	52.97	38	Germany	1949	1957	{td, t, mslp}	open_access
TWM00059552	2	LU-CHU	120.3	22.83	15	Taiwan	1956	1959	{td, mslp, ws, t, wd}	non_commercial
INI0000VILD	1	LUDHIANA	75.95	30.85	254.2	India	2015	2024	{td, t, wd, ws}	non_commercial
INM00042099	2	LUDHIANA	75.93	30.87	255	India	1973	2024	{ws, mslp, t, td, wd, slp}	non_commercial
INM00042099	1	LUDHIANA	75.93	30.87	255	India	2023	2024	{td, ws, t, wd}	non_commercial
AUI0000LOAV	1	LUGPLATZ VOSLAU	16.27	47.97	233	Austria	1999	2024	{td, t, wd, ws}	non_commercial
AUA00111701	1	LUNZ	15	47.85	615	Austria	1973	2024	{td, wd, ws, mslp, t, slp}	non_commercial
AUA00111701	2	LUNZ	15	47.85	615	Austria	2020	2024	{ws, td, t, slp, wd, mslp}	non_commercial
AUM00011170	1	LUNZ	15.07	47.85	615	Austria	2000	2024	{slp, td, ws, mslp, wd, t}	non_commercial
TNM00091779	2	LUPEPAU'U	-173.97	-18.58	70	Tonga	1995	2024	{td, t, ws, mslp, wd, slp}	non_commercial
TNM00091779	1	LUPEPAU'U	-173.97	-18.58	70	Tonga	2023	2024	{ws, td, t, wd}	non_commercial
UKI0000EGMD	1	LYDD	0.94	50.96	4	United Kingdom	1975	2024	{t, wd, ws, td}	open_access
LOI0000LZIB	1	M R STEFANIK	17.21	48.17	132.9	Slovakia	1940	2024	{t, ws, mslp, wd, td, slp}	non_commercial
LOI0000LZIB	3	M R STEFANIK	17.21	48.17	132.9	Slovakia	1952	1963	{mslp, td}	non_commercial
LOI0000LZIB	2	M R STEFANIK	17.21	48.17	132.9	Slovakia	1960	1967	{mslp, t}	open_access
INM00043320	2	M.O. KARIPUR AIRPORT	75.95	11.13	100	India	2009	2024	{td, t, mslp, wd, ws, slp}	non_commercial
INM00043320	1	M.O. KARIPUR AIRPORT	75.95	11.13	100	India	2023	2024	{ws, wd, t, td, mslp, slp}	non_commercial
INM00043331	2	M.O. PONDICHERRY	79.82	11.97	38	India	2009	2024	{td, ws, slp, mslp, t, wd}	non_commercial
INM00043331	1	M.O. PONDICHERRY	79.82	11.97	38	India	2023	2024	{t, td, wd, ws}	non_commercial
GYI0000SYMB	1	MABARUMA	-59.78	8.2	50	Guyana	2018	2024	{td, t, wd, ws}	non_commercial
GYM00081100	2	MABARUMA	-59.78	8.2	50	Guyana	1973	2024	{t, ws, td, wd, mslp, slp}	non_commercial
GYM00081100	1	MABARUMA	-59.78	8.2	50	Guyana	2023	2024	{t, td, ws, wd}	non_commercial
POI0000LPMA	1	MADEIRA	-16.77	32.7	58.5	Portugal	2004	2024	{td, ws, wd, t, mslp, slp}	non_commercial
SFI0000FAMK	1	MAFIKENG	25.65	-25.88	1400	South Africa	1988	2021	{td, t, ws, wd}	non_commercial
SFU8261-0-1	2	MAFIKENG-TNK	25.65	-25.85	1278	South Africa	1970	1973	{slp}	open_access
GMI0000EDBM	1	MAGDEBURG	11.63	52.07	81.7	Germany	1999	2007	{td, ws, wd, t}	open_access
GMN00003126	2	MAGDEBURG	11.58	52.1	79	Germany	1952	1971	{td, t, mslp}	open_access
GMN00003126	1	MAGDEBURG	11.58	52.1	79	Germany	1955	2020	{t, mslp, td, slp}	open_access
GMMU0010408	1	MAGDEBURG GERMANY	11.72	52.13	45	Germany	1929	1939	{t, mslp}	open_access
AYM00089514	1	MAITRI	11.75	-70.77	0.9	Antarctica	1990	2024	{mslp, t, ws, wd, slp, td}	non_commercial
IRM00040701	2	MAKKO	44.43	39.33	1411	Iran	1990	2024	{t, slp, mslp, td, ws, wd}	non_commercial
IRM00040701	1	MAKKO	44.43	39.33	1411	Iran	2023	2024	{t, wd, td, ws}	non_commercial
IRI0000OITU	2	MAKU	44.43	39.33	1411	Iran	2004	2005	{mslp, slp}	open_access
IRI0000OITU	1	MAKU	44.43	39.33	1411	Iran	2014	2024	{td, t, ws, wd}	non_commercial
SPA00084841	1	MALAGA	-4.42	36.72	54	Spain	1975	1975	{td, ws, wd, t, mslp}	open_access
SPA00084841	2	MALAGA	-4.42	36.72	54	Spain	2023	2024	{ws, mslp, wd, td, slp, t}	open_access
SPM00008481	1	MALAGA CMT	-4.48	36.72	60	Spain	2001	2024	{t}	open_access
SPM00008481	2	MALAGA CMT	-4.48	36.72	60	Spain	2018	2022	{td, mslp, slp, t, wd, ws}	open_access
MVI0000VRMM	1	MALE INTL	73.53	4.19	1.8	Maldives	1981	2024	{td, t, mslp, wd, ws, slp}	non_commercial
INA00433951	2	MALE ISLAND	73.5	4.17	6	India	1974	1981	{t, td, wd, ws, mslp, slp}	non_commercial
INA00433951	1	MALE ISLAND	73.5	4.17	6	India	2023	2024	{ws, t, td, slp, mslp, wd}	non_commercial
HRM00014314	2	MALI LOSINJ	14.48	44.53	53	Croatia	1973	2024	{ws, wd, mslp, td, t, slp}	non_commercial
HRM00014314	1	MALI LOSINJ	14.48	44.53	53	Croatia	2023	2024	{wd, ws, t, td}	non_commercial
UKA00035250	1	MALVERN	-2.3	52.08	53	United Kingdom	2005	2005	{t, wd, ws}	open_access
NUI0000MNMG	1	MANAGUA INTL	-86.17	12.14	59.1	Nicaragua	1942	2024	{td, ws, t, mslp, wd, slp}	non_commercial
KGA00382200	3	MANAS	74.48	43.07	637	Kyrgyzstan	1966	1984	{slp, mslp}	open_access
KGA00382200	2	MANAS	74.48	43.07	637	Kyrgyzstan	2003	2024	{td, wd, mslp, ws, t}	non_commercial
KGA00382200	1	MANAS	74.48	43.07	637	Kyrgyzstan	2023	2024	{wd, td, t, ws}	non_commercial
BMI0000VYMD	1	MANDALAY INTL	95.98	21.7	91.4	Burma	2004	2024	{td, t, ws, wd}	non_commercial
CWI0000NCMG	1	MANGAIA	-157.91	-21.9	14	Cook Islands [New Zealand]	1985	2024	{wd, mslp, t, ws, slp, td}	non_commercial
CWM00091847	1	MANGAIA ISLAND	-157.95	-21.92	15	Cook Islands [New Zealand]	2023	2024	{ws, wd, mslp, td, slp, t}	non_commercial
INM00043283	1	MANGALORE	74.85	12.87	22	India	1944	1963	{t, ws, mslp, td, wd}	non_commercial
INM00043283	2	MANGALORE	74.85	12.87	22	India	1944	1963	{td, t, mslp, wd, ws}	non_commercial
INU043284-1	3	MANGALORE/BAJPE	74.88	12.92	102	India	2004	2004	{slp, mslp}	open_access
INU043284-1	1	MANGALORE/BAJPE	74.88	12.92	102	India	2023	2024	{td, mslp, t, ws, slp, wd}	non_commercial
CWA00918081	2	MANIHIKI	-161.05	-10.4	4	Cook Islands [New Zealand]	1973	1986	{ws, wd, t, mslp, td}	non_commercial
CWA00918081	1	MANIHIKI	-161.05	-10.4	4	Cook Islands [New Zealand]	2023	2024	{mslp, wd, ws, slp, td, t}	non_commercial
CWI0000NCMH	1	MANIHIKI (HUMPHREY ISLAND)	-161	-10.38	1.8	Cook Islands [New Zealand]	2016	2024	{td, t, ws, mslp, wd, slp}	non_commercial
RPM00098425	4	MANILA	120.98	14.58	13	Philippines	1905	1925	{mslp}	open_access
RPM00098425	1	MANILA	120.98	14.58	13	Philippines	1978	2023	{ws, wd, t, td, mslp, slp}	non_commercial
RPM00098425	2	MANILA	120.98	14.58	13	Philippines	1978	2023	{wd, td, t, ws, mslp, slp}	open_access
GMI0000EDFM	2	MANNHEIM CITY	8.51	49.47	94.2	Germany	1947	2024	{t, ws, wd, td, slp, mslp}	open_access
FIA00029511	3	MANTYLUOTO	21.48	61.58	4	Finland	1901	1905	{mslp, t}	open_access
FIA00029511	1	MANTYLUOTO	21.48	61.58	4	Finland	1973	2024	{t, wd, td, mslp, ws, slp}	open_access
FIA00029511	2	MANTYLUOTO	21.48	61.58	4	Finland	2023	2024	{ws, slp, mslp, t, td, wd}	open_access
MXA00766535	2	MANZANILLO	-104.58	19.15	8	Mexico	1994	1994	{t, ws, td, wd}	non_commercial
MXA00766535	1	MANZANILLO	-104.58	19.15	8	Mexico	2023	2024	{ws, wd, td, t, mslp}	non_commercial
CII0000SCTC	1	MAQUEHUE	-72.64	-38.77	92.7	Chile	1935	2024	{mslp, wd, t, ws, td, slp}	non_commercial
CIN00380013	2	MAQUEHUE  TEMUCO AD.	-72.63	-38.77	0.9	Chile	1952	2020	{mslp, t, td, slp}	non_commercial
CIN00380013	1	MAQUEHUE  TEMUCO AD.	-72.63	-38.77	0.9	Chile	2023	2024	{slp, t, mslp, td, wd, ws}	non_commercial
ARA00875720	2	MARIANO MORENO(AAFB)	-58.78	-34.57	28	Argentina	1973	2001	{t, mslp, td, ws, wd, slp}	non_commercial
ARA00875720	1	MARIANO MORENO(AAFB)	-58.78	-34.57	28	Argentina	2021	2024	{t, td, ws, wd, mslp, slp}	non_commercial
DAA00061443	2	MARIBO AIRPORT	11.43	54.7	5	Denmark	1985	1990	{t, td, wd, ws}	non_commercial
DAA00061443	1	MARIBO AIRPORT	11.43	54.7	5	Denmark	2024	2024	{t, td}	non_commercial
FII0000EFMA	1	MARIEHAMN	19.9	60.12	5.2	Finland	1917	2024	{t, ws, wd, mslp, td, slp}	open_access
FII0000EFMA	2	MARIEHAMN	19.9	60.12	5.2	Finland	1952	1963	{mslp, td}	open_access
ECI0000SEQU	1	MARISCAL SUCRE INTL	-78.49	-0.14	2812.7	Ecuador	1938	2024	{t, ws, wd, mslp, slp, td}	non_commercial
NLM00006273	1	MARKNESSE AWS	5.88	52.7	-3	Netherlands	1994	2024	{td, wd, t, ws, slp, mslp}	open_access
FPA00919531	1	MARUTEA PF	-135.45	-21.48	3	French Polynesia	1974	1999	{ws, mslp, t, wd, td, slp}	non_commercial
FPM00091953	1	MARUTEA PF	-135.45	-21.48	3	French Polynesia	2001	2001	{td, t, slp, mslp, ws}	non_commercial
KZM00028863	1	MARYEVKA	67.38	53.77	137	Kazakhstan	1960	2024	{td, t, mslp, ws, wd, slp}	non_commercial
KZM00028863	2	MARYEVKA	67.38	53.77	137	Kazakhstan	1966	1991	{slp, mslp}	open_access
KZMU0028863	2	MARYEVKA USSR	67.38	53.77	122	Kazakhstan	1960	1963	{td, t, mslp}	non_commercial
KZMU0028863	1	MARYEVKA USSR	67.38	53.77	122	Kazakhstan	2023	2024	{td, slp, mslp, ws, t, wd}	non_commercial
IRU040745-1	2	MASHHAD	59.63	36.27	999	Iran	2004	2009	{mslp, slp}	open_access
IRU040745-1	1	MASHHAD	59.63	36.27	999	Iran	2023	2024	{t, ws, slp, wd, mslp, td}	non_commercial
IRI0000OIMM	1	MASHHAD INTL	59.64	36.24	994.6	Iran	1944	2024	{td, t, mslp, ws, wd, slp}	non_commercial
TWA00468888	2	MATSU	120	26.23	13	Taiwan	1973	1973	{td, wd, t, ws, mslp}	non_commercial
JAM00047887	2	MATSUYAMA	132.78	33.85	34.3	Japan	1952	2024	{td, slp, mslp, wd, ws, t}	non_commercial
JAU047887-1	1	MATSUYAMA	132.78	33.85	34	Japan	2010	2010	{slp, mslp}	open_access
BFI0000MYIG	1	MATTHEW TOWN	-73.67	20.98	2.4	Bahamas, The	1973	2024	{td, mslp, wd, t, ws, slp}	non_commercial
BFM00078120	2	MATTHEW TOWN  INAGUA	-73.65	20.95	3	Bahamas, The	2007	2007	{ws, t, wd, td, mslp}	non_commercial
BFM00078120	1	MATTHEW TOWN  INAGUA	-73.65	20.95	3	Bahamas, The	2023	2024	{wd, t, ws, td}	non_commercial
CWA00918400	2	MAUKE ISLAND	-157.35	-20.13	9	Cook Islands [New Zealand]	1973	1996	{t, td, wd, ws, mslp, slp}	non_commercial
CWA00918400	1	MAUKE ISLAND	-157.35	-20.13	9	Cook Islands [New Zealand]	2023	2024	{ws, wd, td, t}	non_commercial
CWI0000NCMK	1	MAUKE ISLAND	-157.35	-20.13	9	Cook Islands [New Zealand]	2013	2024	{wd, ws, t, td}	non_commercial
FRI0000LFRC	2	MAUPERTUS	-1.47	49.65	139.9	France	1936	2024	{t, mslp, wd, ws, td, slp}	open_access
FRI0000LFRC	1	MAUPERTUS	-1.47	49.65	139.9	France	1936	2024	{ws, wd, t, mslp, slp, td}	open_access
FPM00091931	1	MAUPIHA A / MAUPITI (MOPELIA)	-153.94	-16.78	2	French Polynesia	2020	2024	{td, mslp, slp, wd, t, ws}	non_commercial
MUU55-00090	1	MAURITIUS	57.33	20.06	55	Oman	1876	1878	{mslp}	open_access
OMU55-00090	1	MAURITIUS	57.33	20.06	55	MAURITIUS	1876	1878	{mslp}	open_access
MXM00076459	1	MAZATLAN GEN RAFAEL BUELNA INT	-106.26	23.16	5	Mexico	1973	2024	{wd, ws, td, t, mslp}	non_commercial
MXM00076459	2	MAZATLAN GEN RAFAEL BUELNA INT	-106.26	23.16	5	Mexico	2017	2023	{ws, wd, mslp, t, slp, td}	non_commercial
AOI0000FNBC	1	MBANZA CONGO	14.25	-6.27	566.9	Angola	1981	2020	{td, t, mslp, wd, ws, slp}	non_commercial
AOM00066223	1	MBANZA CONGO	14.25	-6.27	567	Angola	1981	2020	{td, t, mslp, wd, ws, slp}	non_commercial
NLM00006254	2	MEETPOST NOORDWIJK	4.3	52.27	17	Netherlands	1996	2006	{ws, slp, t, td, wd, mslp}	open_access
NLM00006254	1	MEETPOST NOORDWIJK	4.3	52.27	17	Netherlands	2004	2006	{td, t, ws, wd, mslp}	open_access
NLI0000EHMP	1	MEETPOST NOORDWUK	4.3	52.27	17	Netherlands	2004	2006	{td, t, ws, wd, mslp}	open_access
BEM00006480	1	MEIX-DEVANT-VIRTON	5.48	49.6	252	Belgium	1949	2003	{td, wd, mslp, ws, t, slp}	open_access
CIN00430009	2	MELINKA AD.	-73.75	-43.9	8	Chile	2014	2020	{td, t, slp}	non_commercial
NUW00011801	1	MERCEDES	-86.17	12.14	59.1	Nicaragua	1942	2024	{t, ws, td, mslp, wd, slp}	non_commercial
NUW00011801	2	MERCEDES	-86.17	12.14	59.1	Nicaragua	1946	2024	{slp, t, wd, ws, mslp, td}	non_commercial
RQI0000TJPS	1	MERCEDITA	-66.56	18.01	8.8	Puerto Rico [United States]	1941	2024	{t, mslp, td, ws, wd}	non_commercial
MXM00076645	1	MERIDA	-89.7	21	10	Mexico	2018	2022	{td, ws, mslp, wd, slp, t}	non_commercial
MXA00766443	2	MERIDA/LICENCIADO	-89.67	20.93	10	Mexico	1973	1994	{t, wd, ws, td, mslp}	non_commercial
MXA00766443	1	MERIDA/LICENCIADO	-89.67	20.93	10	Mexico	2023	2024	{wd, t, ws, td, mslp, slp}	non_commercial
MYI0000WMAU	1	MERSING	103.83	2.45	45	Malaysia	2004	2024	{td, ws, t, mslp, wd}	non_commercial
MYM00048674	2	MERSING	103.83	2.45	45	Malaysia	1949	2022	{mslp, ws, td, t, wd, slp}	non_commercial
MYM00048674	1	MERSING	103.83	2.45	45	Malaysia	2004	2024	{td, wd, mslp, ws, t}	non_commercial
FRI0000LFLP	1	MEYTHET	6.1	45.93	463.6	France	1992	2024	{td, mslp, slp, t, ws, wd}	open_access
FRI0000LFLP	2	MEYTHET	6.1	45.93	463.6	France	2007	2024	{td, ws, t, wd, mslp, slp}	open_access
RPW00041227	1	MH MANILA NF	121	14.6	4.3	Philippines	1945	2023	{ws, wd, td, slp, t, mslp}	non_commercial
RPW00041227	2	MH MANILA NF	121	14.6	4.3	Philippines	2023	2023	{wd, td, slp, mslp, t, ws}	non_commercial
RPW00041228	1	MH MANILA NF	121	14.6	33.2	Philippines	1946	2024	{wd, slp, ws, t, mslp, td}	non_commercial
RPW00041228	2	MH MANILA NF	121	14.6	33.2	Philippines	2023	2024	{t, ws, td, wd, mslp, slp}	non_commercial
RMW00000492	2	MH MARSHALL ISLANDS INTERNATIONAL	171.27	7.06	1.8	Marshall Islands	2019	2023	{td, wd, t, ws, slp}	non_commercial
RMW00000492	4	MH MARSHALL ISLANDS INTERNATIONAL	171.27	7.06	1.8	Marshall Islands	2023	2024	{td, ws, wd, slp, t, mslp}	non_commercial
GMN00001279	1	MHRENDORF-KLEINSEEBACH	11.01	49.65	268	Germany	1986	2020	{t, td}	open_access
JAA00473161	1	MIBUGAWA	138.07	35.83	770	Japan	1973	1975	{td, ws, t, wd, mslp}	non_commercial
UKA00032701	1	MIDDLESBROUGH	-1.23	54.6	5	United Kingdom	1973	1975	{td, ws, wd, t, mslp}	open_access
ROM00015170	1	MIERCUREA CIUC	25.73	46.37	662	Romania	1966	2024	{td, t, ws, slp, wd, mslp}	non_commercial
ROMU0015170	2	MIERCUREA CIUC RUMANIA	25.73	46.37	689	Romania	1966	1967	{t, td}	non_commercial
ROMU0015170	1	MIERCUREA CIUC RUMANIA	25.73	46.37	689	Romania	2023	2024	{t, wd, ws, td, slp}	non_commercial
FRA00749503	2	MIGLIACCIARO	9.4	42	18	France	1944	2024	{ws, t, wd, mslp, td, slp}	open_access
FRA00749503	1	MIGLIACCIARO	9.4	42	18	France	2023	2024	{t, wd, ws, slp, mslp, td}	open_access
UKI0000EGUN	1	MILDENHALL	0.49	52.36	10.1	United Kingdom	1935	2024	{td, wd, t, ws, mslp, slp}	open_access
UKW00035046	6	MILDENHALL	0.48	52.37	10.1	United Kingdom	1935	1939	{td, t, mslp}	open_access
UKW00035046	2	MILDENHALL	0.48	52.37	10.1	United Kingdom	1950	1967	{slp, ws, t, wd, td, mslp}	open_access
UKW00035046	3	MILDENHALL	0.48	52.37	10.1	United Kingdom	1999	1999	{ws, td, wd, t, mslp}	open_access
UKW00035046	4	MILDENHALL	0.48	52.37	10.1	United Kingdom	2023	2024	{mslp, ws, td, wd, t}	open_access
UKW00035046	5	MILDENHALL	0.48	52.37	10.1	United Kingdom	2023	2024	{t, td, mslp, wd, ws}	open_access
UKW00035046	1	MILDENHALL	0.48	52.37	10.1	United Kingdom	2023	2024	{td, ws, wd, t, mslp}	open_access
JAI0000RJAM	1	MINAMI TORISHIMA	153.98	24.29	6.7	Japan	1945	1968	{slp, td, ws, wd, mslp, t}	non_commercial
JAI0000RJAM	2	MINAMI TORISHIMA	153.98	24.29	6.7	Japan	1945	1947	{mslp, ws, slp, wd, t, td}	non_commercial
JAI0000RJAM	3	MINAMI TORISHIMA	153.98	24.29	6.7	Japan	1951	2024	{ws, wd, t, mslp, td, slp}	non_commercial
CVM00008583	2	MINDELO	-25.05	16.83	20	Cape Verde	1931	2024	{mslp, ws, t, wd, td, slp}	non_commercial
CVM00008583	1	MINDELO	-25.05	16.83	20	Cape Verde	2023	2024	{td, wd, t, ws}	non_commercial
GMMU0010450	1	MIROW GERMANY	12.73	53.35	70	Germany	1934	1939	{mslp, t}	open_access
JAN00053321	2	MIYAGAWA	136.21	34.28	205	Japan	2001	2001	{td, t, slp, mslp, wd, ws}	non_commercial
JAN00053321	1	MIYAGAWA	136.21	34.28	205	Japan	2001	2001	{td, t, slp, mslp, wd, ws}	open_access
JAA00473250	1	MIYAGAWA-IN-KANSAI	136.22	34.28	202	Japan	2001	2001	{td, t, slp, mslp, wd, ws}	non_commercial
JAI0000ROMY	2	MIYAKO	125.3	24.78	45.7	Japan	1973	2024	{td, mslp, wd, ws, t, slp}	non_commercial
JAU047927-1	1	MIYAKOJIMA	125.28	24.8	41	Japan	2004	2004	{slp, mslp}	open_access
GMN00003385	2	MNCHEN-NYMPHENBURG	11.5	48.17	515	Germany	1891	1945	{slp}	open_access
GMN00003385	1	MNCHEN-NYMPHENBURG	11.5	48.17	515	Germany	1891	1999	{slp, t}	open_access
MOI0000GMMN	1	MOHAMMED V	-7.59	33.37	199.9	Morocco	1942	2024	{td, mslp, t, ws, wd, slp}	non_commercial
KZA00357910	1	MOINTY	73.35	47.2	581	Kazakhstan	1937	2024	{mslp, t, wd, ws, td, slp}	non_commercial
KZA00357910	2	MOINTY	73.35	47.2	581	Kazakhstan	2023	2024	{wd, slp, t, ws, mslp, td}	non_commercial
KZM00035793	1	MOIYNTY	73.35	47.22	582	Kazakhstan	2013	2024	{td, mslp, ws, wd, slp, t}	non_commercial
FRA00076303	2	MONTAUBAN	1.38	44.02	110	France	1998	2024	{t, ws, td, wd, mslp, slp}	open_access
FRA00076303	1	MONTAUBAN	1.38	44.02	110	France	2023	2024	{td, t, wd, slp, mslp, ws}	open_access
FRI0000LFDB	1	MONTAUBAN	1.38	44.03	107	France	1990	2024	{td, mslp, slp, t, ws, wd}	open_access
FRI0000LFDB	2	MONTAUBAN	1.38	44.03	107	France	2001	2024	{slp, ws, td, t, wd, mslp}	open_access
ITM00016073	2	MONTE BISBINO	9.07	45.87	1323	Italy	2006	2008	{td, slp, ws, t, wd}	non_commercial
ARI0000SARM	1	MONTE CASEROS	-57.64	-30.27	53	Argentina	1965	2024	{td, wd, t, ws, mslp, slp}	non_commercial
ITI0000LIPO	1	MONTICHIARI	10.33	45.43	108.5	Italy	2004	2024	{td, wd, t, ws}	non_commercial
FPA00919311	1	MOPELIA	-153.95	-16.77	2	French Polynesia	1973	2024	{td, wd, mslp, ws, t, slp}	non_commercial
FPA00919311	2	MOPELIA	-153.95	-16.77	2	French Polynesia	2023	2024	{t, mslp, slp, td, ws, wd}	non_commercial
MXA00766656	2	MORELIA NEW	-101.05	19.85	1833	Mexico	1994	1994	{ws, t, wd, td}	non_commercial
MXA00766656	1	MORELIA NEW	-101.05	19.85	1833	Mexico	2023	2024	{ws, t, wd, td, mslp}	non_commercial
INM00043196	3	MORMUGAO	73.78	15.42	62	India	1944	2024	{t, ws, td, mslp, wd, slp}	non_commercial
INM00043196	1	MORMUGAO	73.78	15.42	62	India	2023	2024	{td, t, ws, wd}	non_commercial
ARI0000SADM	1	MORON	-58.64	-34.68	29	Argentina	2013	2024	{wd, td, ws, t, mslp, slp}	non_commercial
ARA00875740	3	MORON(AAFB)	-58.65	-34.68	30	Argentina	1934	2010	{ws, wd, t, mslp, td, slp}	non_commercial
ARA00875740	1	MORON(AAFB)	-58.65	-34.68	30	Argentina	2020	2024	{wd, t, td, ws, slp, mslp}	non_commercial
ARA00875740	2	MORON(AAFB)	-58.65	-34.68	30	Argentina	2020	2024	{t, wd, td, ws, mslp, slp}	non_commercial
BFM00078091	2	MOSS TOWN  EXUMA	-75.87	23.55	3	Bahamas, The	2009	2009	{td, t, mslp, wd, ws}	non_commercial
PPI0000AYMH	1	MOUNT HAGEN	144.3	-5.83	1642.3	Papua New Guinea	2001	2024	{td, t, ws, wd}	non_commercial
BOM00033036	1	MOZYR	29.17	52.04	190	Belarus	1959	2024	{td, ws, wd, t, mslp, slp}	non_commercial
BOMU0033036	3	MOZYR USSR	29.18	52.03	173	Belarus	1959	1971	{t, td, mslp}	non_commercial
BOMU0033036	2	MOZYR USSR	29.18	52.03	173	Belarus	1971	1990	{mslp, slp}	open_access
BOMU0033036	1	MOZYR USSR	29.18	52.03	173	Belarus	2023	2024	{td, ws, wd, t, mslp, slp}	non_commercial
CQC00914801	2	MP ROTA AIRPORT                           91221	145.24	14.17	179.2	Northern Mariana Islands [United States]	2023	2024	{td, t, ws, wd}	non_commercial
CQW00041419	2	MP ROTA AP                                91221	145.24	14.17	179.2	Northern Mariana Islands [United States]	1987	2024	{td, t, ws, wd, mslp, slp}	non_commercial
CQW00041419	1	MP ROTA AP                                91221	145.24	14.17	179.2	Northern Mariana Islands [United States]	2005	2024	{td, wd, slp, ws, t}	non_commercial
CQC00914855	2	MP SAIPAN INTL AP                         91232	145.72	15.12	65.5	Northern Mariana Islands [United States]	2023	2024	{td, wd, mslp, ws, t}	non_commercial
CQW00041418	2	MP SAIPAN INTL AP                         91232	145.72	15.12	65.5	Northern Mariana Islands [United States]	1944	2024	{td, t, ws, mslp, wd, slp}	non_commercial
CQW00041418	1	MP SAIPAN INTL AP                         91232	145.72	15.12	65.5	Northern Mariana Islands [United States]	2005	2024	{ws, slp, mslp, t, td, wd}	non_commercial
PPM00092005	2	MT HAGEN ATS	144.3	-5.83	1631	Papua New Guinea	2009	2017	{mslp, td, ws, wd, t, slp}	non_commercial
PPM00092005	1	MT HAGEN ATS	144.3	-5.83	1631	Papua New Guinea	2023	2024	{td, ws, t, wd}	non_commercial
GMMU0010414	1	MUNCHEN GERMANY	11.55	48.18	520	Germany	1891	1945	{slp}	open_access
GMMU0010414	2	MUNCHEN GERMANY	11.55	48.18	520	Germany	1891	1945	{slp, mslp, t}	open_access
GMI0000EDEM	1	MUNICH/PERLACHER	11.6	48.08	567	Germany	1973	1986	{td, wd, ws, t}	open_access
