observation_id,data_policy_licence,date_time,date_time_meaning,observation_duration,longitude,latitude,report_type,height_above_surface,observed_variable,units,observation_value,value_significance,platform_type,station_type,primary_station_id,station_name,quality_flag,source_id
USC00236031-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-91.217,38.617,CLIMAT,2.0,air_temperature,K,277.91,Minimum value over indicated period,,Land station,USC00236031,MO NEW HAVEN,Passed,162
USC00236031-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-91.217,38.617,CLIMAT,2.0,air_temperature,K,277.68,Maximum value over indicated period,,Land station,USC00236031,MO NEW HAVEN,Passed,162
USC00236031-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-91.217,38.617,CLIMAT,2.0,air_temperature,K,267.2,Minimum value over indicated period,,Land station,USC00236031,MO NEW HAVEN,Passed,162
USC00236040-2-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,283.12,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,270.54,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,277.31,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,264.95,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,299.6,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,290.09,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,306.77,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,296.14,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,300.81,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,289.57,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,295.75,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,285.07,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,289.36,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,280.76,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,280.62,Maximum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236040-2-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-89.517,36.583,CLIMAT,2.0,air_temperature,K,271.86,Minimum value over indicated period,,Land station,USC00236040,MO NEW MADRID,Passed,162
USC00236052-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,281.57,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,267.85,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,276.68,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,261.54,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,284.94,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,270.6,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,292.02,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,279.23,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,297.87,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,286.76,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,301.66,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,291.13,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,303.87,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,290.94,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,304.9,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,292.37,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,301.07,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,285.61,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,298.09,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,282.8,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,289.74,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,277.43,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,277.88,Maximum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236052-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-92.8,38.85,CLIMAT,2.0,air_temperature,K,266.53,Minimum value over indicated period,,Land station,USC00236052,MO NEW PALESTINE,Passed,162
USC00236233-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,278.58,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,268.15,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,274.01,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,262.43,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,283.38,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,271.86,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,292.42,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,281.61,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,298.06,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,287.37,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,302.59,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,291.52,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,303.72,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,292.1,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,305.18,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,293.96,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,300.47,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,286.84,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,297.67,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,284.44,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,289.66,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,279.18,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,279.22,Maximum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236233-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-90.75,38.517,CLIMAT,2.0,air_temperature,K,268.41,Minimum value over indicated period,,Land station,USC00236233,MO OAKFIELD,Passed,162
USC00236294-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,280.19,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,267.08,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,274.77,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,261.17,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,286.55,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,271.15,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,292.99,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,279.34,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,298.86,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,286.71,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,301.18,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,289.15,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,303.27,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,289.99,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,306.04,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,291.41,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,300.92,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,284.39,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,296.76,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,281.99,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,288.18,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,277.22,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,280.1,Maximum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236294-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-91.9,36.833,CLIMAT,2.0,air_temperature,K,267.76,Minimum value over indicated period,,Land station,USC00236294,MO OLDEN,Passed,162
USC00236357-2-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,275.48,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,264.96,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,270.72,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,258.72,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,277.38,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,267.2,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,290.27,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,278.15,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,297.57,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,286.24,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,301.63,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,290.93,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,303.83,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,292.91,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,296.96,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,283.03,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,287.86,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,276.9,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,275.06,Maximum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236357-2-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-95.146,39.981,CLIMAT,2.0,air_temperature,K,265.96,Minimum value over indicated period,,Land station,USC00236357,MO OREGON,Passed,162
USC00236791-2-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,280.19,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,269.72,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,275.8,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,263.88,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,288.02,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,274.23,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,301.74,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,288.23,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,304.89,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,290.84,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
