Station_id,primary_station_id_2,primary_station_id_3,record_number,data_policy_licence,region,sub_region,elevation,Station_name,source,,
MOM00060204,138860204-245,MOM00060204-245,1,1,136,1,380,BEN GUERIR FR MOROCCO 06020,245,,
MOM00060606,138860606-245,MOM00060606-245,1,1,136,1,900,TATA FRENCH MOROCCO 06060,245,,
MOM00060220,mogador-1-255,MOM00060220-245,1,0,0,1,8,ESSAOUIRA MOROCCO (MOGADOR) 06022,245,,
MOUcasablan,casablanca-1-255,MOUcasablan-255,1,0,0,1,18,"CASABLANCA,MOROCCO",255,,
MOI0000GMTT,60101-0-1-257,MOI0000GMTT-223,12,0,136,1,19,IBN BATOUTA 60101,223,,257
MOM00060115,60115-0-1-257,MOM00060115-245,3,0,136,1,478,OUJDA MOROCCO 06011,245,,257
MOI0000GMMC,282-00020-282,MOI0000GMMC-223,12,1,136,1,62,ANFA 60155,223,,
MOI0000GMMM,282-00021-282,MOI0000GMMM-223,5,1,136,1,58,CASABLANCA (ACC),223,,
MOM00060130,282-00018-282,MOM00060130-220,5,1,136,1,68,RABAT 60130,220,,
MOM00060141,282-00011-282,MOM00060141-245,2,1,136,1,579,FES-SAIS MOROCCO 06014,245,,
MOU60135-10,282-00016-282,MOU60135-10-282,2,1,136,1,79,RABAT-SALE,282,,
MOU82-00010,282-00010-282,MOU82-00010-282,1,1,136,1,541,MEKNES,282,,
MOU82-00015,282-00015-282,MOU82-00015-282,1,1,136,1,102,RABAT SALE,282,,
MOU82-00017,282-00017-282,MOU82-00017-282,1,1,136,1,64,RABAT VILLE,282,,
MOU82-00019,282-00019-282,MOU82-00019-282,1,1,0,1,416,FEZ,282,,
MOU031285-1,31285-1-285,MOU031285-1-285,1,0,190,2,62,UDSKOE,285,,
MOU031362-1,31362-1-285,MOU031362-1-285,1,0,0,2,22,LITKE,285,,
MOU031436-1,31436-1-285,MOU031436-1-285,1,0,0,2,5,DZAORE,285,,
MOI0000GMFK,60210-1-286,MOI0000GMFK-223,14,0,136,1,1045,MOULAY ALI CHERIF 60210,223,,
MOI0000GMFZ,60127-1-286,MOI0000GMFZ-223,9,0,136,1,510,TAZA 60127,223,,
MOI0000GMMF,60060-1-286,MOI0000GMMF-223,10,0,136,1,59,SIDI IFNI 60060,223,,
MOI0000GMMM,60155-1-286,MOI0000GMMM-223,4,0,136,1,58,CASABLANCA (ACC),223,,
MOI0000GMMN,60156-1-286,MOI0000GMMN-223,13,0,136,1,200,MOHAMMED V 60156,223,,
MOI0000GMMX,60230-1-286,MOI0000GMMX-223,13,0,136,1,468,MENARA 60230,223,,
MOM00060105,60105-1-286,MOM00060105-220,8,0,136,1,49,LARACHE 60105,220,,
MOM00060115,60115-1-286,MOM00060115-245,2,0,136,1,478,OUJDA MOROCCO 06011,245,,
MOM00060141,60141-1-286,MOM00060141-245,1,0,136,1,579,FES-SAIS MOROCCO 06014,245,,
MOM00060190,60190-1-286,MOM00060190-220,12,0,136,1,518,KASBA-TADLA 60190,220,,
MOM00060191,60191-1-286,MOM00060191-220,13,0,136,1,472,BENI-MELLAL 60191,220,,
MOM00060195,60195-1-286,MOM00060195-220,10,0,136,1,1515,MIDELT 60195,220,,
MOM00060265,60265-1-286,MOM00060265-245,2,0,136,1,1136,OUARZAZATE MOROCCO 06026,245,,
MOM00060340,60340-1-286,MOM00060340-220,17,0,136,1,177,NADOR-AROUI 60340,220,,
MOU60135-10,60135-1-286,MOU60135-10-282,1,0,136,1,79,RABAT-SALE,282,,
MOI0000GMAA,MAR0060250-330,MOI0000GMAA-223,12,0,136,1,27,INEZGANE 60250,223,,
MOI0000GMMY,MAR0060120-330,MOI0000GMMY-223,5,0,136,1,5,KENITRA,223,,
MOM00060115,MAR0060115-330,MOM00060115-245,1,0,136,1,478,OUJDA MOROCCO 06011,245,,
MOM00060190,MAR0060190-330,MOM00060190-220,11,0,136,1,518,KASBA-TADLA 60190,220,,
MOM00060195,MAR0060195-330,MOM00060195-220,9,0,136,1,1515,MIDELT 60195,220,,
MOM00060265,MAR0060265-330,MOM00060265-245,1,0,136,1,1136,OUARZAZATE MOROCCO 06026,245,,
MOUR0060160,MAR0060160-330,MOUR0060160-330,1,0,136,1,1635,IFRANE,330,,
MOA00602051,999999-13023-335,MOA00602051-221,1,0,136,1,422,BEN GUERIR AIR BASE,221,,
MOI0000GMMY,999999-13017-335,MOI0000GMMY-223,1,0,136,1,5,KENITRA,223,,
MPM00061974,WMO61974-7-220,MPM00061974-220,1,1,0,1,4,AGALEGA 61974,220,,
MPM00061974,WMO61974-6-220,MPM00061974-220,2,1,0,1,4,AGALEGA 61974,220,,
MPM00061974,WMO61974-5-220,MPM00061974-220,3,1,0,1,4,AGALEGA 61974,220,,
MPM00061974,WMO61974-4-220,MPM00061974-220,4,1,0,1,4,AGALEGA 61974,220,,
MPM00061974,WMO61974-3-220,MPM00061974-220,5,1,0,1,4,AGALEGA 61974,220,,
MPM00061974,WMO61974-2-220,MPM00061974-220,6,1,0,1,4,AGALEGA 61974,220,,
MPM00061974,WMO61974-1-220,MPM00061974-220,7,1,0,1,4,AGALEGA 61974,220,,
MPM00061974,WMO61974-8-220,MPM00061974-220,8,1,0,1,4,AGALEGA 61974,220,,
MPM00061986,WMO61986-6-220,MPM00061986-220,3,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061986,WMO61986-5-220,MPM00061986-220,4,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061986,WMO61986-4-220,MPM00061986-220,5,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061986,WMO61986-3-220,MPM00061986-220,6,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061986,WMO61986-2-220,MPM00061986-220,7,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061986,WMO61986-1-220,MPM00061986-220,8,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061986,WMO61986-7-220,MPM00061986-220,9,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061989,WMO61989-4-220,MPM00061989-220,1,1,153,1,30,PLAINE CORAIL 61989,220,,
MPM00061989,WMO61989-3-220,MPM00061989-220,2,1,153,1,30,PLAINE CORAIL 61989,220,,
MPM00061989,WMO61989-2-220,MPM00061989-220,3,1,153,1,30,PLAINE CORAIL 61989,220,,
MPM00061989,WMO61989-1-220,MPM00061989-220,4,1,153,1,30,PLAINE CORAIL 61989,220,,
MPI0000FIMP,ICAOFIMP-9-223,MPI0000FIMP-223,3,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-8-223,MPI0000FIMP-223,4,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-7-223,MPI0000FIMP-223,5,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-6-223,MPI0000FIMP-223,6,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-5-223,MPI0000FIMP-223,7,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-4-223,MPI0000FIMP-223,8,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-3-223,MPI0000FIMP-223,9,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-2-223,MPI0000FIMP-223,10,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-10-223,MPI0000FIMP-223,11,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,ICAOFIMP-1-223,MPI0000FIMP-223,12,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,138461990-245,MPI0000FIMP-223,1,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPI0000FIMP,134061990-245,MPI0000FIMP-223,2,1,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPM00061986,138461986-245,MPM00061986-220,1,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061986,134061986-245,MPM00061986-220,2,1,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MPM00061993,134061993-245,MPM00061993-245,3,1,153,1,55,PAMPLEMOUSSES MAURITIUS ISLAND 06199,245,,
MPM00061988,138461988-245,MPM00061988-245,1,1,153,1,59,RODRIGUEZ ISLAND INDIAN OCEAN 06198,245,,
MPM00061995,134061995-245,MPM00061995-245,1,1,153,1,425,VACOAS MAURITIUS ISLAND 06199,245,,
MPM00061993,mauritius-1-255,MPM00061993-245,2,0,153,1,55,PAMPLEMOUSSES MAURITIUS ISLAND 06199,245,,
MPM00061993,mauritius-2-260,MPM00061993-245,1,1,153,1,55,PAMPLEMOUSSES MAURITIUS ISLAND 06199,245,,
MPUmauritiu,mauritius-1-260,MPUmauritiu-260,1,1,153,1,6,MAURITIUS,260,,
MPU032363-1,32363-1-285,MPU032363-1-285,1,0,190,2,481,ESSO,285,,
MPI0000FIMP,61990-1-286,MPI0000FIMP-223,13,0,153,1,57,SIR SEEWOOSAGUR RAMGOOLAM INTL 61990,223,,
MPM00061986,61986-1-286,MPM00061986-220,10,0,0,1,4,ST BRANDON (ST RAPHAEL) 61986,220,,
MQI0000PMDY,ICAOPMDY-9-223,MQI0000PMDY-223,1,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-8-223,MQI0000PMDY-223,2,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-7-223,MQI0000PMDY-223,3,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-6-223,MQI0000PMDY-223,4,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-5-223,MQI0000PMDY-223,5,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-4-223,MQI0000PMDY-223,6,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-3-223,MQI0000PMDY-223,7,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-2-223,MQI0000PMDY-223,8,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-10-223,MQI0000PMDY-223,9,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQI0000PMDY,ICAOPMDY-1-223,MQI0000PMDY-223,10,1,230,5,4,MIDWAY ATOLL 91066,223,,
MQW00022703,139291066-245,MQW00022703-245,2,1,230,5,6,UM MIDWAY IS,245,,
MQW00022703,WBAN22703-313,MQW00022703-245,3,0,230,5,6,UM MIDWAY IS,245,,
MQW00022703,999999-22703-335,MQW00022703-245,1,0,230,5,6,UM MIDWAY IS,245,,
MRM00060290,WMO60290-1-220,MRM00060290-220,2,1,150,1,500,MAURITANIA NORTH 60290,220,,
MRM00061404,WMO61404-5-220,MRM00061404-220,1,1,150,1,343,ZOUERATE 61404,220,,
MRM00061404,WMO61404-4-220,MRM00061404-220,2,1,150,1,343,ZOUERATE 61404,220,,
MRM00061404,WMO61404-3-220,MRM00061404-220,3,1,150,1,343,ZOUERATE 61404,220,,
MRM00061404,WMO61404-2-220,MRM00061404-220,4,1,150,1,343,ZOUERATE 61404,220,,
MRM00061404,WMO61404-1-220,MRM00061404-220,5,1,150,1,343,ZOUERATE 61404,220,,
MRM00061404,WMO61404-6-220,MRM00061404-220,6,1,150,1,343,ZOUERATE 61404,220,,
MRM00061404,WMO61404-7-220,MRM00061404-220,7,1,150,1,343,ZOUERATE 61404,220,,
MRM00061510,WMO61510-3-220,MRM00061510-220,1,1,150,1,60,SELIBABY 61510,220,,
MRM00061510,WMO61510-2-220,MRM00061510-220,2,1,150,1,60,SELIBABY 61510,220,,
MRM00061510,WMO61510-1-220,MRM00061510-220,3,1,150,1,60,SELIBABY 61510,220,,
MRM00061520,WMO61520-1-220,MRM00061520-220,1,1,150,1,261,BASSIKOUNOU 61520,220,,
MRI0000GQNA,ICAOGQNA-3-223,MRI0000GQNA-223,2,1,150,1,290,AIOUN EL ATROUSS 61499,223,,
MRI0000GQNA,ICAOGQNA-2-223,MRI0000GQNA-223,3,1,150,1,290,AIOUN EL ATROUSS 61499,223,,
MRI0000GQNA,ICAOGQNA-1-223,MRI0000GQNA-223,4,1,150,1,290,AIOUN EL ATROUSS 61499,223,,
MRI0000GQNA,ICAOGQNA-4-223,MRI0000GQNA-223,5,1,150,1,290,AIOUN EL ATROUSS 61499,223,,
MRI0000GQNB,ICAOGQNB-7-223,MRI0000GQNB-223,2,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQNB,ICAOGQNB-6-223,MRI0000GQNB-223,3,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQNB,ICAOGQNB-5-223,MRI0000GQNB-223,4,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQNB,ICAOGQNB-4-223,MRI0000GQNB-223,5,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQNB,ICAOGQNB-3-223,MRI0000GQNB-223,6,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQNB,ICAOGQNB-2-223,MRI0000GQNB-223,7,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQNB,ICAOGQNB-1-223,MRI0000GQNB-223,8,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQND,ICAOGQND-8-223,MRI0000GQND-223,1,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-7-223,MRI0000GQND-223,2,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-6-223,MRI0000GQND-223,3,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-5-223,MRI0000GQND-223,4,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-4-223,MRI0000GQND-223,5,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-3-223,MRI0000GQND-223,6,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-2-223,MRI0000GQND-223,7,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-1-223,MRI0000GQND-223,8,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQND,ICAOGQND-9-223,MRI0000GQND-223,9,1,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQNF,ICAOGQNF-5-223,MRI0000GQNF-223,2,1,150,1,129,KIFFA 61498,223,,
MRI0000GQNF,ICAOGQNF-4-223,MRI0000GQNF-223,3,1,150,1,129,KIFFA 61498,223,,
MRI0000GQNF,ICAOGQNF-3-223,MRI0000GQNF-223,4,1,150,1,129,KIFFA 61498,223,,
MRI0000GQNF,ICAOGQNF-2-223,MRI0000GQNF-223,5,1,150,1,129,KIFFA 61498,223,,
MRI0000GQNF,ICAOGQNF-1-223,MRI0000GQNF-223,6,1,150,1,129,KIFFA 61498,223,,
MRI0000GQNI,ICAOGQNI-8-223,MRI0000GQNI-223,1,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-7-223,MRI0000GQNI-223,2,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-6-223,MRI0000GQNI-223,3,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-5-223,MRI0000GQNI-223,4,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-4-223,MRI0000GQNI-223,5,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-3-223,MRI0000GQNI-223,6,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-2-223,MRI0000GQNI-223,7,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-1-223,MRI0000GQNI-223,8,1,150,1,231,NEMA 61497,223,,
MRI0000GQNI,ICAOGQNI-9-223,MRI0000GQNI-223,9,1,150,1,231,NEMA 61497,223,,
MRI0000GQNJ,ICAOGQNJ-6-223,MRI0000GQNJ-223,2,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNJ,ICAOGQNJ-5-223,MRI0000GQNJ-223,3,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNJ,ICAOGQNJ-4-223,MRI0000GQNJ-223,4,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNJ,ICAOGQNJ-3-223,MRI0000GQNJ-223,5,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNJ,ICAOGQNJ-2-223,MRI0000GQNJ-223,6,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNJ,ICAOGQNJ-1-223,MRI0000GQNJ-223,7,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNJ,ICAOGQNJ-7-223,MRI0000GQNJ-223,8,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNK,ICAOGQNK-5-223,MRI0000GQNK-223,1,1,150,1,23,KAEDI 61492,223,,
MRI0000GQNK,ICAOGQNK-4-223,MRI0000GQNK-223,2,1,150,1,23,KAEDI 61492,223,,
MRI0000GQNK,ICAOGQNK-3-223,MRI0000GQNK-223,3,1,150,1,23,KAEDI 61492,223,,
MRI0000GQNK,ICAOGQNK-2-223,MRI0000GQNK-223,4,1,150,1,23,KAEDI 61492,223,,
MRI0000GQNK,ICAOGQNK-1-223,MRI0000GQNK-223,5,1,150,1,23,KAEDI 61492,223,,
MRI0000GQNN,ICAOGQNN-6-223,MRI0000GQNN-223,2,1,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNN,ICAOGQNN-5-223,MRI0000GQNN-223,3,1,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNN,ICAOGQNN-4-223,MRI0000GQNN-223,4,1,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNN,ICAOGQNN-3-223,MRI0000GQNN-223,5,1,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNN,ICAOGQNN-2-223,MRI0000GQNN-223,6,1,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNN,ICAOGQNN-1-223,MRI0000GQNN-223,7,1,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNR,ICAOGQNR-6-223,MRI0000GQNR-223,2,1,204,1,6,ROSSO 61489,223,,
MRI0000GQNR,ICAOGQNR-5-223,MRI0000GQNR-223,3,1,204,1,6,ROSSO 61489,223,,
MRI0000GQNR,ICAOGQNR-4-223,MRI0000GQNR-223,4,1,204,1,6,ROSSO 61489,223,,
MRI0000GQNR,ICAOGQNR-3-223,MRI0000GQNR-223,5,1,204,1,6,ROSSO 61489,223,,
MRI0000GQNR,ICAOGQNR-2-223,MRI0000GQNR-223,6,1,204,1,6,ROSSO 61489,223,,
MRI0000GQNR,ICAOGQNR-1-223,MRI0000GQNR-223,7,1,204,1,6,ROSSO 61489,223,,
MRI0000GQPP,ICAOGQPP-9-223,MRI0000GQPP-223,2,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-8-223,MRI0000GQPP-223,3,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-7-223,MRI0000GQPP-223,4,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-6-223,MRI0000GQPP-223,5,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-5-223,MRI0000GQPP-223,6,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-4-223,MRI0000GQPP-223,7,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-3-223,MRI0000GQPP-223,8,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-2-223,MRI0000GQPP-223,9,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-1-223,MRI0000GQPP-223,10,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPP,ICAOGQPP-10-223,MRI0000GQPP-223,11,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPT,ICAOGQPT-7-223,MRI0000GQPT-223,3,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,ICAOGQPT-6-223,MRI0000GQPT-223,4,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,ICAOGQPT-5-223,MRI0000GQPT-223,5,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,ICAOGQPT-4-223,MRI0000GQPT-223,6,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,ICAOGQPT-3-223,MRI0000GQPT-223,7,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,ICAOGQPT-2-223,MRI0000GQPT-223,8,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,ICAOGQPT-1-223,MRI0000GQPT-223,9,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,ICAOGQPT-8-223,MRI0000GQPT-223,10,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQNO,ICAOGQNO-1-223,MRI0000GQNO-223,1,1,150,1,3,NOUAKCHOTT OUMTOUNSY ARPT,223,,
MRI0000GQNA,138461499-245,MRI0000GQNA-223,1,1,150,1,290,AIOUN EL ATROUSS 61499,223,,
MRI0000GQNB,138461461-245,MRI0000GQNB-223,1,1,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQNF,138461498-245,MRI0000GQNF-223,1,1,150,1,129,KIFFA 61498,223,,
MRI0000GQNJ,138461437-245,MRI0000GQNJ-223,1,1,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNN,138461442-245,MRI0000GQNN-223,1,1,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNR,138461489-245,MRI0000GQNR-223,1,1,204,1,6,ROSSO 61489,223,,
MRI0000GQPP,138461415-245,MRI0000GQPP-223,1,1,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPT,138461401-245,MRI0000GQPT-223,1,1,150,1,364,BIR MOGHREIN 61401,223,,
MRI0000GQPT,138460295-245,MRI0000GQPT-223,2,1,150,1,364,BIR MOGHREIN 61401,223,,
MRM00060290,138460290-245,MRM00060290-220,1,1,150,1,500,MAURITANIA NORTH 60290,220,,
MRM00061403,138461403-245,MRM00061403-245,2,1,150,1,298,FORT GOURAUD MAURITANIA 06140,245,,
MRM00061421,138461421-245,MRM00061421-245,2,1,150,1,224,ATAR MAURITANIA 06142,245,,
MRM00061219,138461219-245,MRM00061219-245,1,1,150,1,272,NEMA MAURITANIA 06121,245,,
MRM00061450,138461450-245,MRM00061450-245,1,1,150,1,91,TIDJIKJA MAURITANIA 06145,245,,
MRM00061497,138461497-245,MRM00061497-245,1,1,150,1,269,NEMA MAURITANIA 06121,245,,
MRI0000GQNB,1461-1-263,MRI0000GQNB-223,9,0,150,1,75,BOUTILIMIT 61461,223,,
MRI0000GQND,1450-1-263,MRI0000GQND-223,10,0,150,1,401,TIDJIKJA 61450,223,,
MRI0000GQNJ,1437-1-263,MRI0000GQNJ-223,9,0,150,1,120,AKJOUJT 61437,223,,
MRI0000GQNN,1442-1-263,MRI0000GQNN-223,8,0,150,1,2,NOUAKCHOTT 61442,223,,
MRI0000GQNR,1489-1-263,MRI0000GQNR-223,8,0,204,1,6,ROSSO 61489,223,,
MRI0000GQPP,1415-1-263,MRI0000GQPP-223,12,0,150,1,5,NOUADHIBOU 61415,223,,
MRI0000GQPT,1401-1-263,MRI0000GQPT-223,11,0,150,1,364,BIR MOGHREIN 61401,223,,
MRM00061403,1403-1-263,MRM00061403-245,1,0,150,1,298,FORT GOURAUD MAURITANIA 06140,245,,
MRM00061421,1421-1-263,MRM00061421-245,1,0,150,1,224,ATAR MAURITANIA 06142,245,,
MTA00165961,AFWA165961-1-221,MTA00165961-221,1,1,152,6,135,QRENDI,221,,
MTM00030341,139430341-245,MTM00030341-245,2,1,152,6,85,MALTA 03034,245,,
MTM00016597,132016597-245,MTM00016597-245,1,1,152,6,80,LUQA MALTA 01659,245,,
MTM00030341,valetta-7-255,MTM00030341-245,1,0,152,6,85,MALTA 03034,245,,
MTUvaletta-,valetta-6-255,MTUvaletta--255,1,0,152,6,21,VALETTA,255,,
MTUvaletta-,valetta-5-255,MTUvaletta--255,2,0,152,6,21,VALETTA,255,,
MTUvaletta-,valetta-4-255,MTUvaletta--255,3,0,152,6,21,VALETTA,255,,
MTUvaletta-,valetta-3-255,MTUvaletta--255,4,0,152,6,21,VALETTA,255,,
MTUvaletta-,valetta-2-255,MTUvaletta--255,5,0,152,6,21,VALETTA,255,,
MTUvaletta-,valetta-1-255,MTUvaletta--255,6,0,152,6,21,VALETTA,255,,
MTUmalta-10,malta-1-255,MTUmalta-10-255,1,0,152,6,21,MALTA,255,,
MTUmalta-20,malta-2-255,MTUmalta-20-255,1,0,0,6,21,MALTA,255,,
MUM00041240,WMO41240-9-220,MUM00041240-220,1,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-8-220,MUM00041240-220,2,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-7-220,MUM00041240-220,3,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-6-220,MUM00041240-220,4,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-5-220,MUM00041240-220,5,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-4-220,MUM00041240-220,6,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-3-220,MUM00041240-220,7,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-2-220,MUM00041240-220,8,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-1-220,MUM00041240-220,9,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-10-220,MUM00041240-220,10,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041240,WMO41240-11-220,MUM00041240-220,11,1,0,2,4,KHASAB PORT 41240,220,,
MUM00041242,WMO41242-6-220,MUM00041242-220,1,1,1,2,10,DIBA 41242,220,,
MUM00041242,WMO41242-5-220,MUM00041242-220,2,1,1,2,10,DIBA 41242,220,,
MUM00041242,WMO41242-4-220,MUM00041242-220,3,1,1,2,10,DIBA 41242,220,,
MUM00041242,WMO41242-3-220,MUM00041242-220,4,1,1,2,10,DIBA 41242,220,,
MUM00041242,WMO41242-2-220,MUM00041242-220,5,1,1,2,10,DIBA 41242,220,,
MUM00041242,WMO41242-1-220,MUM00041242-220,6,1,1,2,10,DIBA 41242,220,,
MUM00041249,WMO41249-2-220,MUM00041249-220,1,1,171,2,633,QUMAIRA 41249,220,,
MUM00041249,WMO41249-1-220,MUM00041249-220,2,1,171,2,633,QUMAIRA 41249,220,,
MUM00041250,WMO41250-2-220,MUM00041250-220,1,1,171,2,257,SUNAYNAH 41250,220,,
MUM00041250,WMO41250-1-220,MUM00041250-220,2,1,171,2,257,SUNAYNAH 41250,220,,
MUM00041252,WMO41252-7-220,MUM00041252-220,1,1,171,2,327,IBRI 41252,220,,
MUM00041252,WMO41252-6-220,MUM00041252-220,2,1,171,2,327,IBRI 41252,220,,
