DWD - Day Historical Data
relh/wspd/airtmax/airtmin
                         
                         
AJ_Kettle  20171003
                                        
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL  RELH  RELH  RELH  RELH  WSPD  WSPD  WSPD  WSPD  AIRTH AIRTH AIRTH AIRTH AIRTL AIRTL AIRTL AIRTL 
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL  NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL        %     %     %           m/s   m/s   m/s         C     C     C           C     C     C     
+---+ +------+ +------+ +------+ +------+ +------+ +------+ +----++----++----++----++----++----++----++----++----++----++----++----++----++----++----++----+
01515   519     48.2000  11.2667 20000702 20030915      780      2  77.0  82.0 79.50     0-99.00-99.00-99.00     0 -99.0 -99.0-99.00     0 -99.0 -99.0-99.00
01522   313     49.4811  10.9640 19470601 19550331     2861   2861  33.0 100.0 75.75     0-99.00-99.00-99.00  2861  -9.0  38.8 13.91  2861 -18.6  20.9  4.22
01526   255     50.5335   9.6750 19490101 20110426    21665  21651  28.0 100.0 78.86  5486  0.10  8.50  1.83 21663 -17.2  38.7 13.13 21663 -27.5  20.9  3.85
01544    47     52.5129  11.3941 19470101 20151231    25202  24796  28.0 100.0 78.58 19420  0.00 19.30  3.27 24837 -16.4  38.8 13.46 24840 -28.9  21.7  4.37
01550   719     47.4831  11.0623 19360101 20151231    28884  28877  30.0 100.0 79.52 17067  0.00  5.00  1.06 28871 -22.0  36.4 12.87 28870 -29.3  19.7  2.62
01552    13     53.2066  14.3817 19951101 19960430      182    182  47.0 100.0 82.97     0-99.00-99.00-99.00   182 -10.0  29.5  3.60   182 -19.2   9.6 -3.95
01580   110     49.9859   7.9549 19350101 20151231    29585  29559  28.0 100.0 74.02 23581  0.00  9.80  2.38 29585 -13.5  38.2 14.50 29585 -23.9  22.8  6.13
01583   823     50.7719  13.7732 19470501 19701231     8646   8639  16.0 100.0 83.14     0-99.00-99.00-99.00  2709 -14.9  28.8  8.82  2709 -18.0  21.1  2.81
01584   672     47.9242   8.6473 20090601 20151231     2405   2405  43.9 100.0 79.98     0-99.00-99.00-99.00  2405 -10.6  34.9 14.00  2405 -22.9  18.1  3.70
01586   610     47.8774  12.6279 19610701 19680430     2496   2496  35.0  98.0 78.83     0-99.00-99.00-99.00  2496 -14.3  33.0 11.73  2496 -24.5  17.8  3.23
01587   536     48.9481  11.4289 19980101 20151231     6527   6145  29.0 100.0 80.38  4368  0.40  9.40  2.72  6326 -11.1  37.5 12.79  6328 -18.1  23.3  4.84
01590    37     51.4943   6.2463 19631001 20151231    19085  19077  28.5 100.0 80.67     0-99.00-99.00-99.00 19085 -10.4  36.5 14.30 19084 -21.0  23.2  6.49
01593   190     50.2027   9.1989 19350101 19740430    12174   8076  29.0 100.0 79.13     0-99.00-99.00-99.00 12174 -12.7  37.6 13.88 12174 -23.7  22.5  5.31
01602   176     48.4329   7.9931 19700101 20151231    15463  15462  33.0 100.0 78.23     0-99.00-99.00-99.00 15463 -12.5  38.7 15.17 15463 -20.4  21.6  6.19
01605    35     52.3875  12.1601 19530101 20151231    22852  13240  32.0 100.0 77.26 12066  0.00 10.70  2.89 20280 -15.9  38.4 13.60 20279 -26.1  21.5  4.68
01612   311     50.8813  12.1289 19520101 20151231    23376  23376  37.0 100.0 79.01 15589  0.00 14.50  3.97 23376 -19.0  37.5 12.66 23376 -26.5  21.3  4.49
01617   210     51.7259  11.1317 19520101 20071231    20454  17014  26.0 100.0 75.37     0-99.00-99.00-99.00 17014 -18.0  36.8 13.07 17014 -27.4  22.8  4.60
01619    90     49.7611   8.4876 19560101 20051231    18263  18263  28.0 100.0 75.17     0-99.00-99.00-99.00 18263 -14.7  38.1 14.88 18263 -21.6  22.0  6.07
01621   550     50.2766   9.9146 19490101 19631231     5478   5478  33.0 100.0 81.48     0-99.00-99.00-99.00  5478 -17.5  33.6 10.57  5478 -23.1  24.1  3.96
01638   158     50.5910   8.6551 19490101 19840430    12904  12904  26.0 100.0 78.46     0-99.00-99.00-99.00 12904 -15.8  36.5 13.07 12904 -24.9  21.3  4.29
01639   203     50.6017   8.6439 19390101 20151231    27363  27009  30.0 100.0 76.94 26919  0.10 12.20  2.59 27028 -15.4  38.1 13.60 27028 -26.6  21.7  5.23
01645   340     50.9656   9.0500 19490101 20151231    23908  23824  38.0 100.0 82.78     0-99.00-99.00-99.00 23848 -17.8  37.0 12.15 23725 -25.7  19.5  3.55
01666    27     54.8273   9.5057 19930301 20151231     8341   8316  46.0 100.0 83.01  5081  0.40 17.80  5.56  2953  -6.9  31.9 11.84  2953 -11.2  20.3  5.95
01667     1     53.7970   9.4295 19480101 20061231    21550  21545  30.0 100.0 82.53     0-99.00-99.00-99.00 21540 -13.4  36.5 12.51 21540 -21.2  21.1  5.43
01684   238     51.1622  14.9506 19470101 20151231    25202  25202  28.0 100.0 77.85 19275  0.00 18.30  4.34 25202 -21.3  37.9 12.65 25202 -30.8  22.4  4.65
01689   443     49.7656  11.3061 19360101 20040630    24744  19540  31.0 100.0 79.05   682  0.60  4.20  1.61 24166 -15.0  37.0 12.08 24166 -28.4  20.6  3.51
01691   167     51.5003   9.9506 19470101 20151231    25202  25201  33.0 100.0 78.06 17038  0.00 13.10  2.60 25202 -16.4  37.9 13.34 25202 -28.0  20.3  4.66
01694    58     53.6060  12.1033 19470101 20151231    25160  23573  21.0 100.0 81.04 12215  0.00 13.50  3.57 24398 -14.1  36.8 12.38 24398 -23.6  21.2  4.84
01721   506     49.6640  11.2239 19910101 20151231     9131   9114  29.0 100.0 79.75     0-99.00-99.00-99.00  9131 -12.9  36.3 12.54  9131 -18.0  22.2  5.23
01735   628     48.7893  13.6291 19570501 20151231    21399  21392  24.0 100.0 80.43     0-99.00-99.00-99.00 21399 -16.7  35.0 12.02 21399 -24.0  21.6  3.27
01736    27     53.5731  10.6797 19510101 20151231    20300  20298  32.0 100.0 80.53     0-99.00-99.00-99.00 20298 -13.4  37.2 12.81 20298 -25.7  21.4  4.45
01748   608     50.4788   9.2620 19360101 20050331    22371  19186  18.0 100.0 81.77     0-99.00-99.00-99.00 22371 -20.0  33.5 10.04 22320 -25.2  24.0  3.83
01757     2     54.0967  13.4056 18980301 20151231    32813  32678  33.0 100.0 81.16 13418  0.00 15.50  3.80 32754 -14.7  36.5 12.03 32754 -24.4  21.7  5.01
01758     2     54.1000  13.4500 19470101 19771231    11323  11323  38.0 100.0 84.02  6209  0.70 15.10  4.46 11323 -14.0  33.8 11.61 11323 -27.2  20.6  4.86
01759    12     54.2437  13.9102 19470801 20151231    11223   5905  53.0 100.0 82.57  4635  1.20 20.90  6.88 11175  -9.5  31.3 11.24 10929 -17.7  22.4  7.07
01761   284     50.6500  12.2000 19470101 19581231     4383   4211  31.0  99.0 78.88     0-99.00-99.00-99.00  4383 -16.7  37.9 13.06  4383 -25.8  20.9  3.94
01762   270     50.6249  12.1777 19910101 20061231     5844   5841  46.0  98.0 79.33     0-99.00-99.00-99.00  5844 -13.1  36.7 13.87  5843 -23.6  18.9  3.91
01766    48     52.1344   7.6969 19891001 20151231     9588   9588  32.0 100.0 78.33  9570  0.40 14.40  3.31  9588 -13.0  37.5 14.31  9588 -21.5  23.0  6.05
01803    34     54.0714  12.3238 19670101 20151231    17744  17437  35.0 100.0 82.35  3057  0.30 13.60  4.07 17439 -12.7  36.1 12.21 17439 -25.3  21.3  4.54
01832  1436     49.1130  13.1342 19821101 20151231    12114  12101   7.0 100.0 81.19 10774  0.00 21.20  6.73 12114 -22.1  30.3  6.63 12114 -26.4  20.5  0.92
01833  1307     49.0851  13.2801 19470101 19821031    13088  13057   8.0 100.0 81.56     0-99.00-99.00-99.00 13088 -18.8  30.4  7.12 13088 -29.7  20.1  0.83
01834   913     50.8519  10.4665 19510101 19780630    10043  10043  16.0 100.0 86.66  2007  0.80 21.60  6.86 10043 -23.6  30.8  7.42 10043 -29.0  21.1  1.99
01844   517     47.9410  11.9000 19590101 19811231     8401   8401  38.0  99.0 78.78     0-99.00-99.00-99.00  8401 -15.2  34.9 12.10  8401 -25.2  19.3  3.63
01863   258     50.2667   9.1854 19950301 20151231     6089   6085  32.0 100.0 79.19     0-99.00-99.00-99.00  6089 -12.8  38.0 14.49  6089 -17.5  22.0  5.55
01869    56     53.3153  13.9338 19730101 20151231    15696  14850  32.0 100.0 79.55 12574  0.00 15.80  4.62 15173 -15.7  37.9 12.62 15171 -26.1  22.0  4.88
01875   492     48.9354   9.7364 19510101 20021231    18993  11415  29.0 100.0 79.20     0-99.00-99.00-99.00 18993 -16.0  35.7 12.64 18993 -26.2  20.7  3.76
01890    30     53.7667  12.2167 19470101 19501231     1461   1461  46.0 100.0 81.92     0-99.00-99.00-99.00  1461 -11.5  34.5 12.89  1461 -23.0  19.5  4.40
01891    73     51.8771   8.3577 19380101 20020331    21945  21941  31.0  99.0 78.50     0-99.00-99.00-99.00 21945 -14.4  36.2 13.63 21944 -22.8  23.2  5.42
01920   100     51.4129   7.4895 19780601 20071231    10806  10797  31.0  99.0 76.41  7182  0.10  8.80  2.39 10797 -11.5  38.0 14.37 10797 -21.4  22.4  6.26
01957    93     51.5138  11.9499 19510101 20150322    23450  22229  31.0 100.0 76.79 13710  0.00 24.20  2.37 23134 -18.3  37.4 13.50 23134 -24.2  21.5  5.37
01960   102     51.4831  11.9671 18510101 19661231    42368  42179  31.0 100.0 75.67  7892  0.20 14.00  3.15 31379 -18.5  37.9 13.45 31898 -27.1  22.2  5.41
01964   328     49.9445   6.3821 19520101 20151231    22646  22631  27.0 100.0 80.18     0-99.00-99.00-99.00 22639 -12.4  37.0 13.28 22639 -22.1  21.1  4.39
01972    35     53.4793  10.2415 19120101 19620930    18536  18293  30.0 100.0 82.19     0-99.00-99.00-99.00 18536 -14.2  38.8 12.93 18536 -24.2  22.3  4.72
01973    14     53.5598   9.9874 19470101 19541231     2922   2922  37.0 100.0 78.25     0-99.00-99.00-99.00  2922 -12.0  35.2 13.05  2922 -16.6  21.6  5.87
01975    11     53.6332   9.9881 19360101 20151231    29220  29220  28.0 100.0 79.96 24094  0.20 15.10  4.02 29220 -13.6  37.3 12.78 29220 -29.1  24.4  5.05
01979     2     53.4213  10.1462 19510101 20061231    16285  16285  37.0 100.0 79.91     0-99.00-99.00-99.00 16285 -13.9  36.9 13.03 16285 -26.0  21.5  5.40
01981     3     53.4777   9.8957 19620501 20151231    19603  19598  30.0 100.0 78.71     0-99.00-99.00-99.00 19603 -12.6  37.0 13.16 19603 -20.3  22.2  5.76
01986     1     53.4699  10.1804 19780601 19880430     3622   3622  40.0 100.0 81.17     0-99.00-99.00-99.00  3622 -13.0  32.5 12.35  3622 -22.5  19.6  4.83
01987    47     53.5467   9.9662 19560101 20000229    15917  15917  30.0 100.0 76.78 10042  0.20 17.00  4.94 15917 -12.7  36.5 12.82 15917 -17.7  24.8  6.45
01990    18     53.5853  10.1293 19510101 20061231    20242  20237  34.0 100.0 80.58     0-99.00-99.00-99.00 20237 -14.0  37.8 12.74 20237 -19.0  21.7  5.71
01993    68     52.0848   9.3896 19400101 20071031    24746  24745  33.0 100.0 78.33  9217  0.00 14.30  2.71 24746 -15.6  38.2 13.29 24746 -26.2  21.8  5.44
02000   106     50.1205   8.9243 19950601 19960930      488    488  36.0  97.0 72.73     0-99.00-99.00-99.00   488  -3.0  36.0 16.27   488  -9.7  20.8  7.80
02005   108     52.7199  10.5987 19610101 19941231    12418  12418  38.0 100.0 81.33     0-99.00-99.00-99.00 12418 -17.0  37.2 12.75 12418 -24.5  20.0  4.38
02014    55     52.4644   9.6779 19360101 20151231    28125  28125  32.0 100.0 79.18 24079  0.00 16.10  3.84 28125 -15.5  38.0 13.31 28125 -24.8  22.7  5.09
02023   502     48.7918  10.7062 19980101 20151231     6442   6075  31.0 100.0 79.21  4759  0.50 13.60  3.47  6258 -10.6  38.0 13.44  6258 -22.6  21.5  4.92
02039   201     51.9000  10.5701 19360101 20151231    27150  27147  21.0 100.0 76.05     0-99.00-99.00-99.00 27150 -18.0  36.9 12.60 27150 -24.2  23.1  5.06
02044   404     51.6520  11.1367 19470101 20151231    25200  24710  26.0 100.0 82.12 12678  0.00 12.70  3.63 21488 -19.5  35.7 11.52 21487 -28.2  19.9  2.97
02048     3     53.6342   9.6038 19510101 19591231     3287      0 -99.0 -99.0-99.00     0-99.00-99.00-99.00  3287 -13.5  34.4 12.58  3287 -21.9  19.5  4.68
02053   461     51.6868  10.8631 19630101 19751231     4748   4748  40.0 100.0 82.21     0-99.00-99.00-99.00  4748 -13.4  31.6 10.53  4748 -25.0  20.2  3.21
02069   648     48.8629  13.0670 19360101 19750531     6728   6712  19.0 100.0 78.85     0-99.00-99.00-99.00  6728 -15.5  36.7 11.47  6728 -22.2  23.1  3.78
02074   522     48.3751   8.9801 19470101 20151231    24941  24924  29.0 100.0 78.17     0-99.00-99.00-99.00 24876 -18.7  38.0 13.57 24932 -28.1  21.0  3.98
02078    10     54.2181   9.0853 19370101 20020630    23891  23799  34.0 100.0 83.22     0-99.00-99.00-99.00 23861 -14.5  36.2 11.98 23861 -30.9  21.8  4.91
02080   110     49.4206   8.6676 19350101 20120911    27588  27587  20.0 100.0 72.90     0-99.00-99.00-99.00 27588 -15.0  39.5 15.05 27588 -26.0  25.9  7.24
02081   561     49.3981   8.7251 19360101 19601231     9132   9132  30.0 100.0 81.61     0-99.00-99.00-99.00  9132 -17.2  34.6 11.11  9132 -23.5  22.6  4.53
02083   110     49.4192   8.6051 19490101 19581231     3652   3652  29.0 100.0 78.35     0-99.00-99.00-99.00  3652 -13.5  37.6 14.25  3652 -23.9  23.2  5.32
02088   498     48.6765  10.1307 19470101 20050430    21154  15310  28.0 100.0 79.77     0-99.00-99.00-99.00 21154 -16.1  37.1 12.50 21154 -31.1  19.0  2.82
02092   496     50.1691   7.9949 19520201 19901231    14214  14214  28.0 100.0 79.40     0-99.00-99.00-99.00 14214 -18.9  34.8 11.27 14214 -24.5  22.3  4.42
02095   167     49.1448   9.2333 19470701 20031031    20577  20577  25.0 100.0 75.77     0-99.00-99.00-99.00 20577 -13.4  38.5 14.81 20577 -21.9  23.1  6.10
02110    57     51.0412   6.1041 19630101 20151231    19358  19341  29.0 100.0 78.71     0-99.00-99.00-99.00 19355 -11.5  38.5 14.36 19354 -21.5  22.0  6.18
02115     4     54.1750   7.8920 19520501 20151231    23255  23250  40.0 100.0 83.06 20789  0.80 20.80  7.71 23255  -8.8  28.7 11.17 23255 -11.2  21.1  7.76
02120   140     52.2164  11.0219 19470301 20061231    21856  21856  29.0 100.0 77.88     0-99.00-99.00-99.00 21825 -17.4  38.0 13.01 21825 -24.3  23.6  5.19
02122     2     53.9701   9.0095 19510401 20020531    18689  18689  41.0 100.0 83.67     0-99.00-99.00-99.00 18689 -13.6  36.0 11.99 18689 -21.9  20.9  5.10
02147    77     52.1264   8.6865 19360101 20071231    25537  25385  27.0  99.0 76.97     0-99.00-99.00-99.00 25537 -14.6  37.5 13.61 25537 -27.8  21.3  5.72
02151   215     51.0048  10.1705 19470101 19910831    16314  16314  31.0  99.0 78.11     0-99.00-99.00-99.00 16314 -18.0  36.7 12.84 16314 -25.3  21.2  4.18
02159   430     48.5915   8.8541 19780401 19850331     2557   2557  39.0  99.0 77.41     0-99.00-99.00-99.00  2557 -14.0  37.3 13.11  2557 -24.6  20.0  3.73
02160   360     50.8444  10.6904 19910101 20001231     3653   3653  39.0  99.0 77.77     0-99.00-99.00-99.00  3653 -13.5  36.2 13.25  3653 -23.8  19.0  4.25
02166   344     51.0167  14.7500 19510101 19901231    14610  14399  32.0 100.0 78.43  3287  0.10 10.40  2.84 11323 -21.0  35.5 11.69 11323 -29.3  21.9  4.11
02167   302     49.7672   7.3356 19480101 20120401    23468  22612  26.0 100.0 79.28     0-99.00-99.00-99.00 23468 -15.5  38.3 13.28 23468 -22.7  20.2  3.63
02171   272     50.8519   9.7378 19490101 20151231    24471  24467  32.0 100.0 78.72 14223  0.10 10.40  2.48 24471 -17.1  37.4 13.33 24471 -25.3  21.1  4.45
02173    60     51.5890   7.1548 19760101 20071231    11688  11688  30.0 100.0 78.25     0-99.00-99.00-99.00 11688 -11.2  38.5 14.33 11688 -19.2  22.3  6.33
02174   238     51.6254  10.3704 19911001 20151231     4748   4748  35.0 100.0 78.26     0-99.00-99.00-99.00  4748 -12.1  36.8 12.97  4748 -19.6  20.6  5.05
02187   287     49.9281   9.2870 19530101 19621231     3652   3652  39.0  99.0 82.37     0-99.00-99.00-99.00  3652 -13.5  35.5 12.93  3652 -25.2  17.9  3.21
02201     1     54.5750  13.1044 19470101 20151231    14870   8451  41.0 100.0 83.72  6365  0.00 23.20  7.60  8492 -11.8  35.0 12.08  8492 -18.3  22.5  6.48
02206   117     52.1408   9.8838 19530301 20080229    20089  20089  32.0 100.0 78.29     0-99.00-99.00-99.00 20089 -16.1  37.8 13.34 20089 -26.3  22.0  5.24
02211   295     50.7371   7.6528 19370101 20151231    28124  27430  29.0 100.0 81.13     0-99.00-99.00-99.00 27809 -13.0  36.0 12.96 27968 -26.1  22.8  4.87
02223   300     50.3674  10.5687 19910101 20011231     4018   3858  34.0 100.0 78.07     0-99.00-99.00-99.00  4018  -8.4  35.5 13.41  4018 -24.8  18.7  3.93
02225   385     50.9167  14.3667 19470101 19840930    13703  13431  21.0 100.0 81.27     0-99.00-99.00-99.00 13513 -17.5  35.0 11.23 13513 -28.5  22.5  2.69
02226   668     50.4707  10.9106 19910101 20020930     4291   3987  20.0 100.0 81.64     0-99.00-99.00-99.00  4291 -11.9  32.6 10.46  4291 -19.8  23.5  4.24
02250   403     49.1279  12.8645 19410101 20060731    23557  23098  36.0 100.0 84.07     0-99.00-99.00-99.00 23557 -16.6  36.6 11.78 23557 -32.9  19.0  2.79
02252   270     50.8990  14.7457 19470101 20151231     9087   7097  36.0 100.0 76.67  6446  0.00  8.50  2.47  7154 -14.2  37.2 13.32  7154 -26.1  19.8  4.10
02260   474     50.3230  11.9077 19490101 20061231    20819  20819  30.0  99.0 78.40     0-99.00-99.00-99.00 20819 -20.5  36.0 11.53 20819 -27.9  19.2  2.88
02261   565     50.3122  11.8761 19470101 20151231    25202  25202  32.0 100.0 81.32 24817  0.00 15.70  3.57 25202 -21.2  35.2 10.91 25202 -27.0  19.9  2.93
02268   263     50.1352  10.5156 19490101 20061231    20819  20605  29.0  97.0 76.12     0-99.00-99.00-99.00 20819 -16.5  37.1 13.38 20819 -27.2  22.6  4.16
02289    28     52.6667  12.3333 19530701 19661231     4932   4932  38.0 100.0 81.45     0-99.00-99.00-99.00  4932 -15.1  37.6 12.83  4932 -27.9  20.8  4.22
02290   977     47.8009  11.0109 17810101 20151231    83639  60251  12.0 100.0 77.91 27983  0.00 21.50  4.75 50038 -23.4  33.8 10.26 50038 -29.1  25.9  3.34
02302   317     50.9632  11.4847 19910101 19921231      731    731  43.0 100.0 75.83     0-99.00-99.00-99.00   731  -9.7  37.8 13.37   731 -17.8  19.4  4.57
02303    10     54.3146   9.5390 19811001 20151231    12509  12442  28.0 100.0 80.04 12337  0.10 44.60  3.98  9223 -14.8  36.1 12.52  9223 -22.5  21.0  4.97
02306     8     54.3194  10.6732 19771101 20151231    13940  13940  40.0 100.0 82.40     0-99.00-99.00-99.00 13940  -9.1  34.5 12.25 13940 -18.6  22.0  5.78
02315    81     51.7657  13.1666 20000601 20151231     5691   5676  35.0 100.0 76.16  2507  0.30 11.50  3.09     5  25.8  36.4 29.30     0 -99.0 -99.0-99.00
02318   397     50.2182   7.9133 19980801 20000131      549    549  44.0  99.0 79.53     0-99.00-99.00-99.00   549  -3.6  35.1 12.56   549 -11.9  21.3  5.56
02319   685     47.8823  11.6962 19821201 20151231    12084  12084  22.0 100.0 81.76     0-99.00-99.00-99.00 12084 -16.8  35.4 13.05 12084 -27.5  20.1  3.65
02323   110     51.8539   9.4964 19510101 20151231    18140  18140  35.0 100.0 79.28     0-99.00-99.00-99.00 18140 -15.0  37.0 13.35 18140 -23.7  21.0  5.10
02327   250     50.7316   9.0032 19510101 20000630    18048  17834  31.0 100.0 77.86     0-99.00-99.00-99.00 18048 -14.4  36.0 12.86 18048 -25.0  20.7  4.05
02331   235     49.3283   7.3561 19700101 20021231    12023  12023  28.0  99.0 77.69     0-99.00-99.00-99.00 12023 -12.0  37.0 13.97 12023 -20.5  21.2  4.63
02338    39     52.3333   7.5500 20000601 20050630     1856   1421  41.0  99.0 76.81   170  0.90  9.30  3.77     6   4.0  37.2 19.20     0 -99.0 -99.0-99.00
02344   582     50.1511  11.6980 19430101 19640331     7761   7030  39.0 100.0 82.61     0-99.00-99.00-99.00  7761 -21.4  33.9 10.36  7761 -27.8  20.3  2.59
02349  1119     48.6136   8.2034 19530101 20050831    19236  19236  14.0 100.0 85.40  1430  0.00 25.20  4.88 19236 -19.8  32.2  8.47 19236 -28.1  22.5  2.38
02354   118     51.4379  14.2426 19470201 19591231     4717   4686  35.0 100.0 76.72     0-99.00-99.00-99.00  4686 -19.0  37.3 13.64  4686 -26.9  21.7  4.57
02360   438     48.6018  11.6769 19360101 19780430    15461  15461  33.0 100.0 81.37     0-99.00-99.00-99.00 15461 -17.0  35.5 12.58 15461 -32.8  18.4  2.48
02362   328     50.5652   7.4839 19821001 20151231     8522   8519  31.8 100.0 79.19     0-99.00-99.00-99.00  8522 -12.6  34.9 12.94  8522 -18.0  22.7  5.61
02374     3     54.4752   9.0564 18910101 19740630    28274  27997  39.0 100.0 83.90  2480  0.70 13.40  4.09 28173 -16.0  34.8 11.53 28172 -28.0  20.9  4.77
02385   376     49.6927   7.3264 20000701 20151231     5662   5642  34.0 100.0 79.33  5566  0.20 13.80  3.06     2  14.7  32.6 23.65     0 -99.0 -99.0-99.00
02388   193     48.0419   7.6322 19900601 20031231     4962   4962  36.0  99.0 76.48     0-99.00-99.00-99.00  4962 -11.0  38.5 16.15  4962 -17.2  21.0  6.37
02396   260     51.8667  10.6833 19470101 19501231     1461   1461  21.0  99.0 74.68     0-99.00-99.00-99.00  1461 -14.9  33.4 13.21  1461 -22.6  21.1  4.73
02406   209     49.2967   9.6520 19800701 20021130     8188   8188  30.0  97.0 75.90     0-99.00-99.00-99.00  8188 -16.2  37.0 14.58  8188 -23.4  20.6  5.55
02410   364     48.7112  11.5362 20000702 20151231     5633   1801  37.0 100.0 76.01  5209  0.30 10.60  2.48     1  31.1  31.1 31.10     0 -99.0 -99.0-99.00
02417   621     48.1644  12.0307 19590101 19771231     6937   6937  34.0 100.0 79.11     0-99.00-99.00-99.00  6937 -14.1  32.7 11.58  6937 -20.4  19.0  3.91
02422   230     51.3768   7.7644 19380101 19780630    14061  14061  27.0 100.0 78.83     0-99.00-99.00-99.00 14061 -15.0  35.5 12.78 14061 -27.1  23.1  4.86
02429    21     53.9897   9.5696 20000601 20151231     5691   5493  39.6 100.0 82.30  5433  0.60 12.20  3.40  4567  -8.8  36.3 13.46  4566 -21.3  20.3  5.12
02437    21     54.4550   9.5194 19980101 20151231     6546   6404  42.0 100.0 80.17  3652  0.50 15.10  4.58     0 -99.0 -99.0-99.00     0 -99.0 -99.0-99.00
02444   155     50.9251  11.5830 18240101 20151231    68524  54558  22.0 100.0 74.19  2231  0.40  5.60  1.81 68514 -19.7  38.7 13.75 68513 -30.6  21.0  4.53
02451    77     51.7954  12.9583 19910101 20010831     3896   3896  31.0  99.0 73.60     0-99.00-99.00-99.00  3896 -11.8  38.5 14.27  3896 -21.0  21.2  5.59
02456     7     53.5322   7.8806 19400101 20050826    23614  23572  35.0 100.0 82.15 12934  0.10 18.50  4.28 23193 -12.9  36.3 12.37 23193 -23.9  21.9  5.22
02464     1     53.5316   9.6752 19510101 19901031    14549  14549  37.0 100.0 81.94     0-99.00-99.00-99.00 14549 -14.0  34.1 12.59 14549 -23.0  20.5  4.65
02474    91     50.9104   6.4093 19760101 20081231    12054  12054  29.0 100.0 78.57     0-99.00-99.00-99.00 12054 -12.0  37.6 14.51 12054 -21.1  21.3  6.18
02475    75     52.0006  13.1022 19670101 19801231     5114   5114  32.0  99.0 78.67     0-99.00-99.00-99.00  5114 -15.0  36.5 13.20  5114 -25.3  19.6  4.53
02480   107     50.0644   8.9932 19470101 20151231    25141  25124  16.0 100.0 74.65     0-99.00-99.00-99.00 25129 -14.0  39.8 14.76 25129 -22.8  21.9  5.70
02483   839     51.1803   8.4891 19550101 20151231    22280  22280   5.0 100.0 86.38 17143  0.40 17.00  6.02 22280 -20.4  31.3  8.50 22280 -26.0  22.9  2.56
02485   489     48.9171   9.6872 20110501 20151231     1706   1694  36.3 100.0 80.88  1691  0.20  6.40  1.79  1706 -11.4  36.8 14.30  1706 -18.0  18.7  4.26
02486   271     49.4262   7.7557 19010101 20151231    35947  35945  32.0 100.0 78.16  4472  0.10  8.90  2.16 35947 -15.5  38.4 13.70 35916 -24.6  21.7  4.97
02488   516     48.7701  10.7876 19460101 20020930    20727  20727   9.0 100.0 79.86     0-99.00-99.00-99.00 20579 -16.5  36.1 12.23 20727 -28.6  19.9  3.84
02494    31     51.7329   6.2688 20000601 20130929     4869   4392  32.8 100.0 76.41  4554  0.00 10.00  2.51     1  32.8  32.8 32.80     0 -99.0 -99.0-99.00
02497   505     50.5016   6.5262 19470101 20151231    24928  21273  19.0 101.0 81.13 12754  0.00 12.70  4.12 24928 -16.0  36.0 11.61 24882 -21.0  21.5  4.09
02502   447     51.3176  10.1355 19510201 19561231     2161   2161  26.0 100.0 80.97     0-99.00-99.00-99.00  2161 -19.7  33.1 10.44  2161 -24.1  20.0  4.14
02503   487     50.6266  10.1455 19510101 20030331    19065  18578  34.0 100.0 81.66 16983  0.00 16.30  3.28 18619 -19.7  33.8 10.94 18619 -23.9  19.4  3.13
02506   270     51.2667  14.0833 19470101 19630831     6087   5428  33.0 100.0 78.00     0-99.00-99.00-99.00  6068 -19.1  37.0 12.57  6087 -27.1  22.0  4.59
02521   374     48.6765  11.2961 19500101 19940331    16161  16161  38.0 100.0 80.80     0-99.00-99.00-99.00 16161 -18.6  36.6 12.83 16161 -31.3  18.5  2.93
02522   112     49.0382   8.3641 18760101 20081031    48183  48183  31.0 100.0 76.82 22183  0.10 14.20  3.10 48183 -14.0  40.2 14.69 48183 -25.4  23.0  6.06
02532   231     51.2963   9.4424 19510101 20131031    22950  22906  31.0 100.0 77.14 21758  0.00 12.90  2.34 22927 -15.6  36.7 13.14 22926 -22.4  21.4  5.35
02533   198     51.3340   9.4506 19460701 19770630    11323  11323  35.0  98.0 77.18     0-99.00-99.00-99.00 11323 -16.3  35.2 12.76 11323 -23.0  21.4  4.92
02542   716     47.8652  10.6007 19700501 20151231    16681  16681  22.0 100.0 79.67  2173  0.40 11.80  2.97 16681 -18.5  34.9 12.38 16681 -27.8  19.1  3.03
02543   585     48.0916  10.8609 19680101 20081231    14886  14855  28.0 100.0 79.35     0-99.00-99.00-99.00 14886 -18.6  36.2 12.55 14886 -25.0  20.8  4.10
02546   141     48.5576   7.8800 19881001 20031231     5570   5570  35.0 100.0 73.37     0-99.00-99.00-99.00  5570  -9.4  39.5 15.74  5570 -13.0  25.0  7.91
02559   705     47.7233  10.3348 19520101 20151231    23376  23369  29.0 100.0 79.65 18044  0.10  7.80  1.87 23373 -20.0  35.4 12.51 23373 -29.8  18.5  2.75
02564    27     54.3761  10.1433 19860601 20151231    10663  10601  32.0 100.0 79.44  8855  0.20 14.20  3.84  8618 -10.0  35.0 12.78  8618 -18.1  22.1  5.84
02565    17     54.3378  10.0929 19400101 19880930    17380  17380  34.0 100.0 81.12 12523  0.10 14.80  3.45 17380 -15.4  33.7 11.88 17380 -24.8  20.8  5.20
