station_id,primary_station_id_3,primary_station_id_2,height_of_station_above_sea_level,sub_region,region,source_id,record_id,station_name
US1TXBRT086,US1TXBRT086-235,US1TXBRT086-1,230.4,231,4,235,1,TX MARBLE FALLS 2.2 SW
US1TXBRT087,US1TXBRT087-235,US1TXBRT087-1,217.9,231,4,235,1,TX MARBLE FALLS 3.2 ESE
US1TXBRT090,US1TXBRT090-235,US1TXBRT090-1,356.3,231,4,235,1,TX BERTRAM 9.4 NE
US1TXBRT093,US1TXBRT093-235,US1TXBRT093-1,426.1,231,4,235,1,TX BURNET 3.1 NNE
US1TXBRT096,US1TXBRT096-235,US1TXBRT096-1,384.7,231,4,235,1,TX BURNET 8.3 WSW
US1TXBRT098,US1TXBRT098-235,US1TXBRT098-1,291.7,231,4,235,1,TX MARBLE FALLS 5.1 NW
US1TXBRT099,US1TXBRT099-235,US1TXBRT099-1,252.1,231,4,235,1,TX GRANITE SHOALS 1.1 SE
US1TXBRT100,US1TXBRT100-235,US1TXBRT100-1,426.1,231,4,235,1,TX BURNET 1.3 NE
US1TXBRT101,US1TXBRT101-235,US1TXBRT101-1,243.2,231,4,235,1,TX MEADOWLAKES 0.4 W
US1TXBRT104,US1TXBRT104-235,US1TXBRT104-1,308.8,231,4,235,1,TX BURNET 8.5 NW
US1TXBRT106,US1TXBRT106-235,US1TXBRT106-1,236.2,231,4,235,1,TX MEADOWLAKES 0.4 SW
US1TXBRT107,US1TXBRT107-235,US1TXBRT107-1,285.9,231,4,235,1,TX BURNET 9.9 W
US1TXBRT111,US1TXBRT111-235,US1TXBRT111-1,232.6,231,4,235,1,TX MARBLE FALLS 1.3 SSW
US1TXBRT118,US1TXBRT118-235,US1TXBRT118-1,420,231,4,235,1,TX BURNET 1.9 W
US1TXBRT120,US1TXBRT120-235,US1TXBRT120-1,470,231,4,235,1,TX BURNET 5.0 NNW
US1TXBRT121,US1TXBRT121-235,US1TXBRT121-1,467,231,4,235,1,TX BURNET 9.0 N
US1TXBRT122,US1TXBRT122-235,US1TXBRT122-1,480.4,231,4,235,1,TX BURNET 2.8 W
US1TXBRT123,US1TXBRT123-235,US1TXBRT123-1,283.5,231,4,235,1,TX MARBLE FALLS 5.1 ENE
US1TXBRZ012,US1TXBRZ012-235,US1TXBRZ012-1,5.8,231,4,235,1,TX WEST COLUMBIA 4.6 WNW
US1TXBRZ013,US1TXBRZ013-235,US1TXBRZ013-1,13.7,231,4,235,1,TX PEARLAND 2.1 ESE
US1TXBRZ017,US1TXBRZ017-235,US1TXBRZ017-1,11.3,231,4,235,1,TX ALVIN 2.9 SSE
US1TXBRZ018,US1TXBRZ018-235,US1TXBRZ018-1,13.1,231,4,235,1,TX ALVIN 1.6 SW
US1TXBRZ020,US1TXBRZ020-235,US1TXBRZ020-1,3,231,4,235,1,TX LAKE JACKSON 0.9 SSW
US1TXBRZ021,US1TXBRZ021-235,US1TXBRZ021-1,7.3,231,4,235,1,TX ANGLETON 1.3 E
US1TXBRZ025,US1TXBRZ025-235,US1TXBRZ025-1,16.8,231,4,235,1,TX PEARLAND 4.4 W
US1TXBRZ027,US1TXBRZ027-235,US1TXBRZ027-1,3.4,231,4,235,1,TX LAKE JACKSON 1.3 SE
US1TXBRZ032,US1TXBRZ032-235,US1TXBRZ032-1,4.9,231,4,235,1,TX LAKE JACKSON 1.6 E
US1TXBRZ036,US1TXBRZ036-235,US1TXBRZ036-1,19.5,231,4,235,1,TX PEARLAND 7.4 W
US1TXBRZ037,US1TXBRZ037-235,US1TXBRZ037-1,12.2,231,4,235,1,TX MANVEL 3.6 S
US1TXBSQ002,US1TXBSQ002-235,US1TXBSQ002-1,234.7,231,4,235,1,TX KOPPERL 5.2 WNW
US1TXBSQ003,US1TXBSQ003-235,US1TXBSQ003-1,230.1,231,4,235,1,TX KOPPERL 6.7 NW
US1TXBSQ004,US1TXBSQ004-235,US1TXBSQ004-1,307.8,231,4,235,1,TX MERIDIAN 12.3 WSW
US1TXBSQ008,US1TXBSQ008-235,US1TXBSQ008-1,233.5,231,4,235,1,TX CLIFTON 3.4 SSE
US1TXBSQ013,US1TXBSQ013-235,US1TXBSQ013-1,260,231,4,235,1,TX CLIFTON 3.9 WSW
US1TXBST001,US1TXBST001-235,US1TXBST001-1,166.7,231,4,235,1,TX ELGIN 3.5 NNE
US1TXBST002,US1TXBST002-235,US1TXBST002-1,160.9,231,4,235,1,TX ELGIN 4.3 SE
US1TXBST004,US1TXBST004-235,US1TXBST004-1,143,231,4,235,1,TX BASTROP 4.0 SE
US1TXBST006,US1TXBST006-235,US1TXBST006-1,147.8,231,4,235,1,TX CIRCLE D-KC ESTATES 2.4 NE
US1TXBST007,US1TXBST007-235,US1TXBST007-1,134.1,231,4,235,1,TX BASTROP 1.2 N
US1TXBST009,US1TXBST009-235,US1TXBST009-1,147.5,231,4,235,1,TX SMITHVILLE 6.5 NNW
US1TXBST011,US1TXBST011-235,US1TXBST011-1,104.9,231,4,235,1,TX SMITHVILLE 0.4 NE
US1TXBST012,US1TXBST012-235,US1TXBST012-1,162.2,231,4,235,1,TX ROSANKY 2.8 WNW
US1TXBST015,US1TXBST015-235,US1TXBST015-1,126.5,231,4,235,1,TX BASTROP 3.5 SE
US1TXBST017,US1TXBST017-235,US1TXBST017-1,178.9,231,4,235,1,TX WYLDWOOD 8.3 SSW
US1TXBST019,US1TXBST019-235,US1TXBST019-1,128,231,4,235,1,TX BASTROP 7.2 N
US1TXBST020,US1TXBST020-235,US1TXBST020-1,158.2,231,4,235,1,TX BASTROP 1.4 ESE
US1TXBST021,US1TXBST021-235,US1TXBST021-1,118.3,231,4,235,1,TX ROCKNE 1.9 NNW
US1TXBST023,US1TXBST023-235,US1TXBST023-1,110,231,4,235,1,TX SMITHVILLE 2.2 N
US1TXBST024,US1TXBST024-235,US1TXBST024-1,118,231,4,235,1,TX ROSANKY 4.5 N
US1TXBST026,US1TXBST026-235,US1TXBST026-1,96,231,4,235,1,TX SMITHVILLE 1.2 S
US1TXBST027,US1TXBST027-235,US1TXBST027-1,158.2,231,4,235,1,TX ELGIN 2.7 ESE
US1TXBST030,US1TXBST030-235,US1TXBST030-1,127.4,231,4,235,1,TX BASTROP 5.3 ESE
US1TXBST032,US1TXBST032-235,US1TXBST032-1,157,231,4,235,1,TX RED ROCK 5.0 ESE
US1TXBST033,US1TXBST033-235,US1TXBST033-1,168.2,231,4,235,1,TX MCDADE 2.9 NE
US1TXBST035,US1TXBST035-235,US1TXBST035-1,137.8,231,4,235,1,TX BASTROP 5.7 SW
US1TXBST036,US1TXBST036-235,US1TXBST036-1,113.1,231,4,235,1,TX BASTROP 1.0 WNW
US1TXBST037,US1TXBST037-235,US1TXBST037-1,146.3,231,4,235,1,TX PAIGE 5.6 SW
US1TXBST041,US1TXBST041-235,US1TXBST041-1,153.9,231,4,235,1,TX CEDAR CREEK 4.1 NE
US1TXBST042,US1TXBST042-235,US1TXBST042-1,173.7,231,4,235,1,TX BASTROP 5.7 NE
US1TXBST043,US1TXBST043-235,US1TXBST043-1,159.1,231,4,235,1,TX DALE 7.6 N
US1TXBST044,US1TXBST044-235,US1TXBST044-1,170.7,231,4,235,1,TX ELGIN 0.9 NW
US1TXBST046,US1TXBST046-235,US1TXBST046-1,156.4,231,4,235,1,TX BASTROP 4.9 NE
US1TXBST047,US1TXBST047-235,US1TXBST047-1,154.5,231,4,235,1,TX RED ROCK 4.9 ESE
US1TXBST049,US1TXBST049-235,US1TXBST049-1,154.8,231,4,235,1,TX MCDADE 4.6 SSW
US1TXBST051,US1TXBST051-235,US1TXBST051-1,120.4,231,4,235,1,TX BASTROP 5.2 SE
US1TXBST053,US1TXBST053-235,US1TXBST053-1,109.1,231,4,235,1,TX BASTROP 2.4 WNW
US1TXBST058,US1TXBST058-235,US1TXBST058-1,127.4,231,4,235,1,TX CEDAR CREEK 5.9 N
US1TXBST059,US1TXBST059-235,US1TXBST059-1,145.4,231,4,235,1,TX BASTROP 4.7 N
US1TXBST061,US1TXBST061-235,US1TXBST061-1,129.2,231,4,235,1,TX BASTROP 7.6 N
US1TXBST066,US1TXBST066-235,US1TXBST066-1,121.9,231,4,235,1,TX ELGIN 11.5 SW
US1TXBST068,US1TXBST068-235,US1TXBST068-1,110.9,231,4,235,1,TX BASTROP 2.1 SSW
US1TXBST069,US1TXBST069-235,US1TXBST069-1,130.1,231,4,235,1,TX CEDAR CREEK 1.0 ENE
US1TXBST070,US1TXBST070-235,US1TXBST070-1,153.9,231,4,235,1,TX PAIGE 6.6 SSW
US1TXBST071,US1TXBST071-235,US1TXBST071-1,167.6,231,4,235,1,TX BASTROP 4.5 NE
US1TXBST072,US1TXBST072-235,US1TXBST072-1,186.5,231,4,235,1,TX ELGIN 2.8 NNE
US1TXBST073,US1TXBST073-235,US1TXBST073-1,157.9,231,4,235,1,TX BASTROP 5.0 NE
US1TXBST074,US1TXBST074-235,US1TXBST074-1,141.7,231,4,235,1,TX BASTROP 1.2 N
US1TXBST075,US1TXBST075-235,US1TXBST075-1,145.4,231,4,235,1,TX CIRCLE D-KC ESTATES 0.9 SE
US1TXBST078,US1TXBST078-235,US1TXBST078-1,153.3,231,4,235,1,TX BASTROP 4.7 NE
US1TXBST079,US1TXBST079-235,US1TXBST079-1,112.2,231,4,235,1,TX BASTROP 1.5 NW
US1TXBST080,US1TXBST080-235,US1TXBST080-1,154.2,231,4,235,1,TX BASTROP 1.7 SE
US1TXBST081,US1TXBST081-235,US1TXBST081-1,99.7,231,4,235,1,TX SMITHVILLE 0.9 E
US1TXBST083,US1TXBST083-235,US1TXBST083-1,165.8,231,4,235,1,TX PAIGE 4.6 SW
US1TXBST085,US1TXBST085-235,US1TXBST085-1,159.1,231,4,235,1,TX SMITHVILLE 7.2 SW
US1TXBST086,US1TXBST086-235,US1TXBST086-1,165.8,231,4,235,1,TX BASTROP 5.1 NE
US1TXBST088,US1TXBST088-235,US1TXBST088-1,167.3,231,4,235,1,TX MCDADE 1.4 NNE
US1TXBST089,US1TXBST089-235,US1TXBST089-1,160.3,231,4,235,1,TX CIRCLE D-KC ESTATES 3.5 ESE
US1TXBST090,US1TXBST090-235,US1TXBST090-1,146.9,231,4,235,1,TX RED ROCK 1.2 N
US1TXBST091,US1TXBST091-235,US1TXBST091-1,163.4,231,4,235,1,TX BASTROP 8.0 NNE
US1TXBST092,US1TXBST092-235,US1TXBST092-1,176.5,231,4,235,1,TX ELGIN 0.3 NE
US1TXBST093,US1TXBST093-235,US1TXBST093-1,155.8,231,4,235,1,TX ELGIN 2.0 W
US1TXBST094,US1TXBST094-235,US1TXBST094-1,167.3,231,4,235,1,TX CEDAR CREEK 5.3 SW
US1TXBST095,US1TXBST095-235,US1TXBST095-1,162.5,231,4,235,1,TX ELGIN 3.8 ENE
US1TXBST096,US1TXBST096-235,US1TXBST096-1,137.2,231,4,235,1,TX ELGIN 9.3 SSW
US1TXBST097,US1TXBST097-235,US1TXBST097-1,172.5,231,4,235,1,TX ELGIN 4.3 E
US1TXBST098,US1TXBST098-235,US1TXBST098-1,165.5,231,4,235,1,TX CIRCLE D-KC ESTATES 3.6 ESE
US1TXBST099,US1TXBST099-235,US1TXBST099-1,157.9,231,4,235,1,TX BASTROP 5.8 NE
US1TXBST100,US1TXBST100-235,US1TXBST100-1,130.1,231,4,235,1,TX SMITHVILLE 5.7 W
US1TXBST102,US1TXBST102-235,US1TXBST102-1,116.4,231,4,235,1,TX BASTROP 0.6 WNW
US1TXBST105,US1TXBST105-235,US1TXBST105-1,126.8,231,4,235,1,TX CEDAR CREEK 1.3 ENE
US1TXBST107,US1TXBST107-235,US1TXBST107-1,136.6,231,4,235,1,TX CEDAR CREEK 5.6 ESE
US1TXBST108,US1TXBST108-235,US1TXBST108-1,130.1,231,4,235,1,TX SMITHVILLE 4.8 NNW
US1TXBST110,US1TXBST110-235,US1TXBST110-1,164.6,231,4,235,1,TX PAIGE 3.2 SW
US1TXBST113,US1TXBST113-235,US1TXBST113-1,135,231,4,235,1,TX BASTROP 2.3 S
US1TXBST115,US1TXBST115-235,US1TXBST115-1,171.3,231,4,235,1,TX WYLDWOOD 1.3 WNW
US1TXBST116,US1TXBST116-235,US1TXBST116-1,170.4,231,4,235,1,TX BASTROP 4.4 NE
US1TXBST119,US1TXBST119-235,US1TXBST119-1,111.9,231,4,235,1,TX BASTROP 2.4 WNW
US1TXBST120,US1TXBST120-235,US1TXBST120-1,135.9,231,4,235,1,TX SMITHVILLE 5.0 NNW
US1TXBST121,US1TXBST121-235,US1TXBST121-1,136.2,231,4,235,1,TX SMITHVILLE 6.5 NNW
US1TXBST122,US1TXBST122-235,US1TXBST122-1,150.3,231,4,235,1,TX SMITHVILLE 5.4 NNW
US1TXBST123,US1TXBST123-235,US1TXBST123-1,174.3,231,4,235,1,TX PAIGE 7.5 NNW
US1TXBST127,US1TXBST127-235,US1TXBST127-1,174.7,231,4,235,1,TX BASTROP 2.4 ENE
US1TXBST130,US1TXBST130-235,US1TXBST130-1,112.8,231,4,235,1,TX BASTROP 1.5 NW
US1TXBST132,US1TXBST132-235,US1TXBST132-1,135,231,4,235,1,TX ELGIN 10.0 SSW
US1TXBST133,US1TXBST133-235,US1TXBST133-1,149.7,231,4,235,1,TX BASTROP 6.5 W
US1TXBST134,US1TXBST134-235,US1TXBST134-1,159.1,231,4,235,1,TX WYLDWOOD 0.7 NW
US1TXBST135,US1TXBST135-235,US1TXBST135-1,126.8,231,4,235,1,TX SMITHVILLE 7.6 NNW
US1TXBWE001,US1TXBWE001-235,US1TXBWE001-1,125.3,231,4,235,1,TX DE KALB 0.1 SSW
US1TXBWE002,US1TXBWE002-235,US1TXBWE002-1,124.7,231,4,235,1,TX DE KALB 0.1 SE
US1TXBWE005,US1TXBWE005-235,US1TXBWE005-1,106.7,231,4,235,1,TX WAKE VILLAGE 0.8 WNW
US1TXBWE006,US1TXBWE006-235,US1TXBWE006-1,111.9,231,4,235,1,TX TEXARKANA 5.9 WNW
US1TXBWE007,US1TXBWE007-235,US1TXBWE007-1,121.6,231,4,235,1,TX DE KALB 1.9 E
US1TXBXR003,US1TXBXR003-235,US1TXBXR003-1,289,231,4,235,1,TX HELOTES 3.4 SSE
US1TXBXR006,US1TXBXR006-235,US1TXBXR006-1,217.6,231,4,235,1,TX KIRBY 2.8 ENE
US1TXBXR008,US1TXBXR008-235,US1TXBXR008-1,285.9,231,4,235,1,TX HOLLYWOOD PARK 4.7 E
US1TXBXR009,US1TXBXR009-235,US1TXBXR009-1,334.1,231,4,235,1,TX HOLLYWOOD PARK 2.6 N
US1TXBXR010,US1TXBXR010-235,US1TXBXR010-1,246.3,231,4,235,1,TX CASTLE HILLS 1.2 SSE
US1TXBXR011,US1TXBXR011-235,US1TXBXR011-1,275.2,231,4,235,1,TX HILL COUNTRY VILLAGE 1.2 SE
US1TXBXR013,US1TXBXR013-235,US1TXBXR013-1,238,231,4,235,1,TX LACKLAND AFB 2.4 NW
US1TXBXR014,US1TXBXR014-235,US1TXBXR014-1,321,231,4,235,1,TX HELOTES 1.0 ENE
US1TXBXR015,US1TXBXR015-235,US1TXBXR015-1,209.1,231,4,235,1,TX LACKLAND AFB 3.5 SSE
US1TXBXR017,US1TXBXR017-235,US1TXBXR017-1,423.1,231,4,235,1,TX SCENIC OAKS 0.6 NNE
US1TXBXR018,US1TXBXR018-235,US1TXBXR018-1,266.1,231,4,235,1,TX HILL COUNTRY VILLAGE 1.5 SE
US1TXBXR019,US1TXBXR019-235,US1TXBXR019-1,239.9,231,4,235,1,TX SELMA 0.9 WSW
US1TXBXR021,US1TXBXR021-235,US1TXBXR021-1,320.3,231,4,235,1,TX HOLLYWOOD PARK 1.8 N
US1TXBXR024,US1TXBXR024-235,US1TXBXR024-1,302.1,231,4,235,1,TX HOLLYWOOD PARK 3.1 NE
US1TXBXR027,US1TXBXR027-235,US1TXBXR027-1,406.9,231,4,235,1,TX SCENIC OAKS 0.8 SW
US1TXBXR028,US1TXBXR028-235,US1TXBXR028-1,278,231,4,235,1,TX LEON VALLEY 1.6 N
US1TXBXR030,US1TXBXR030-235,US1TXBXR030-1,263.3,231,4,235,1,TX LIVE OAK 2.9 WNW
US1TXBXR031,US1TXBXR031-235,US1TXBXR031-1,174,231,4,235,1,TX CHINA GROVE 4.6 WSW
US1TXBXR032,US1TXBXR032-235,US1TXBXR032-1,270.1,231,4,235,1,TX HOLLYWOOD PARK 4.4 E
US1TXBXR038,US1TXBXR038-235,US1TXBXR038-1,310.9,231,4,235,1,TX HELOTES 4.5 WSW
US1TXBXR045,US1TXBXR045-235,US1TXBXR045-1,384.7,231,4,235,1,TX TIMBERWOOD PARK 2.2 WSW
US1TXBXR047,US1TXBXR047-235,US1TXBXR047-1,247.5,231,4,235,1,TX LIVE OAK 1.0 SSE
US1TXBXR048,US1TXBXR048-235,US1TXBXR048-1,269.1,231,4,235,1,TX HOLLYWOOD PARK 1.7 ESE
US1TXBXR049,US1TXBXR049-235,US1TXBXR049-1,232.9,231,4,235,1,TX SELMA 0.6 WSW
US1TXBXR058,US1TXBXR058-235,US1TXBXR058-1,278.9,231,4,235,1,TX HOLLYWOOD PARK 3.3 ENE
US1TXBXR060,US1TXBXR060-235,US1TXBXR060-1,248.7,231,4,235,1,TX HOLLYWOOD PARK 1.9 SE
US1TXBXR065,US1TXBXR065-235,US1TXBXR065-1,314.6,231,4,235,1,TX HOLLYWOOD PARK 5.2 NE
US1TXBXR066,US1TXBXR066-235,US1TXBXR066-1,244.1,231,4,235,1,TX HOLLYWOOD PARK 3.6 ESE
US1TXBXR070,US1TXBXR070-235,US1TXBXR070-1,314.2,231,4,235,1,TX HOLLYWOOD PARK 1.6 N
US1TXBXR073,US1TXBXR073-235,US1TXBXR073-1,270.7,231,4,235,1,TX LEON VALLEY 2.8 WNW
US1TXBXR075,US1TXBXR075-235,US1TXBXR075-1,303,231,4,235,1,TX SHAVANO PARK 1.1 W
US1TXBXR077,US1TXBXR077-235,US1TXBXR077-1,296.3,231,4,235,1,TX HELOTES 5.7 SSW
US1TXBXR085,US1TXBXR085-235,US1TXBXR085-1,286.2,231,4,235,1,TX LIVE OAK 3.8 NW
US1TXBXR087,US1TXBXR087-235,US1TXBXR087-1,330.1,231,4,235,1,TX HELOTES 1.3 NNW
US1TXBXR088,US1TXBXR088-235,US1TXBXR088-1,196,231,4,235,1,TX KSAT TV
US1TXBXR089,US1TXBXR089-235,US1TXBXR089-1,299.6,231,4,235,1,TX SHAVANO PARK 0.6 N
US1TXBXR095,US1TXBXR095-235,US1TXBXR095-1,285,231,4,235,1,TX HELOTES 3.7 SSE
US1TXBXR099,US1TXBXR099-235,US1TXBXR099-1,260.3,231,4,235,1,TX WINDCREST 3.9 NNW
US1TXBXR103,US1TXBXR103-235,US1TXBXR103-1,373.4,231,4,235,1,TX DOMINION 2.1 NNW
US1TXBXR112,US1TXBXR112-235,US1TXBXR112-1,274.9,231,4,235,1,TX HILL COUNTRY VILLAGE 0.8 WSW
US1TXBXR116,US1TXBXR116-235,US1TXBXR116-1,199.9,231,4,235,1,TX LACKLAND AFB 4.3 ESE
US1TXBXR118,US1TXBXR118-235,US1TXBXR118-1,228.3,231,4,235,1,TX LACKLAND AFB 2.0 NNW
US1TXBXR121,US1TXBXR121-235,US1TXBXR121-1,199.9,231,4,235,1,TX SAN ANTONIO 3.0 S
US1TXBXR124,US1TXBXR124-235,US1TXBXR124-1,410.3,231,4,235,1,TX FAIR OAKS RANCH 1.1 WNW
US1TXBXR126,US1TXBXR126-235,US1TXBXR126-1,336.8,231,4,235,1,TX TIMBERWOOD PARK 3.1 SSE
US1TXBXR127,US1TXBXR127-235,US1TXBXR127-1,334.1,231,4,235,1,TX TIMBERWOOD PARK 2.3 ENE
US1TXBXR129,US1TXBXR129-235,US1TXBXR129-1,397.8,231,4,235,1,TX TIMBERWOOD PARK 3.0 SW
US1TXBXR130,US1TXBXR130-235,US1TXBXR130-1,209.7,231,4,235,1,TX KIRBY 0.2 WNW
US1TXBXR133,US1TXBXR133-235,US1TXBXR133-1,248.4,231,4,235,1,TX WINDCREST 0.3 NNE
US1TXBXR134,US1TXBXR134-235,US1TXBXR134-1,196.9,231,4,235,1,TX MARION 6.3 SW
US1TXBXR135,US1TXBXR135-235,US1TXBXR135-1,225.6,231,4,235,1,TX TERRELL HILLS 1.0 NE
US1TXBXR136,US1TXBXR136-235,US1TXBXR136-1,274.9,231,4,235,1,TX LACKLAND AFB 7.8 WNW
US1TXBXR138,US1TXBXR138-235,US1TXBXR138-1,255.7,231,4,235,1,TX LEON VALLEY 2.8 W
US1TXBXR140,US1TXBXR140-235,US1TXBXR140-1,255.7,231,4,235,1,TX LEON VALLEY 3.3 SW
US1TXBXR142,US1TXBXR142-235,US1TXBXR142-1,164,231,4,235,1,TX ELMENDORF 0.5 E
US1TXBXR143,US1TXBXR143-235,US1TXBXR143-1,245.4,231,4,235,1,TX ALAMO HEIGHTS 0.7 NNW
US1TXBXR146,US1TXBXR146-235,US1TXBXR146-1,411.2,231,4,235,1,TX FAIR OAKS RANCH 0.4 WSW
US1TXBXR147,US1TXBXR147-235,US1TXBXR147-1,413.6,231,4,235,1,TX BOERNE 8.0 SE
US1TXBXR148,US1TXBXR148-235,US1TXBXR148-1,292.6,231,4,235,1,TX SHAVANO PARK 3.0 SSW
US1TXBXR149,US1TXBXR149-235,US1TXBXR149-1,249.6,231,4,235,1,TX ALAMO HEIGHTS 1.5 NE
US1TXBXR151,US1TXBXR151-235,US1TXBXR151-1,229.8,231,4,235,1,TX ATASCOSA 3.7 NW
US1TXBXR152,US1TXBXR152-235,US1TXBXR152-1,376.4,231,4,235,1,TX SCENIC OAKS 2.0 SE
US1TXBXR154,US1TXBXR154-235,US1TXBXR154-1,193.9,231,4,235,1,TX SAN ANTONIO 3.6 S
US1TXBXR155,US1TXBXR155-235,US1TXBXR155-1,324.9,231,4,235,1,TX HOLLYWOOD PARK 4.2 WNW
US1TXBXR156,US1TXBXR156-235,US1TXBXR156-1,263,231,4,235,1,TX LEON VALLEY 1.2 ESE
US1TXBXR159,US1TXBXR159-235,US1TXBXR159-1,302.4,231,4,235,1,TX HELOTES 2.4 SE
US1TXBXR163,US1TXBXR163-235,US1TXBXR163-1,254.2,231,4,235,1,TX LEON VALLEY 1.9 WNW
US1TXBXR167,US1TXBXR167-235,US1TXBXR167-1,355.4,231,4,235,1,TX LEON SPRINGS 0.6N
US1TXBXR168,US1TXBXR168-235,US1TXBXR168-1,278,231,4,235,1,TX HOLLYWOOD PARK 4.3 ENE
US1TXBXR169,US1TXBXR169-235,US1TXBXR169-1,173.1,231,4,235,1,TX SAN ANTONIO 10.8 S
US1TXBXR174,US1TXBXR174-235,US1TXBXR174-1,372.8,231,4,235,1,TX HELOTES 1.3 NE
US1TXBXR176,US1TXBXR176-235,US1TXBXR176-1,208.5,231,4,235,1,TX SAN ANTONIO 5.4 SW
US1TXBXR177,US1TXBXR177-235,US1TXBXR177-1,232.3,231,4,235,1,TX HILL COUNTRY VILLAGE 3.0 SE
US1TXBXR180,US1TXBXR180-235,US1TXBXR180-1,389.5,231,4,235,1,TX LEON SPRINGS 2.6 N
US1TXBXR181,US1TXBXR181-235,US1TXBXR181-1,333.5,231,4,235,1,TX SAN ANTONIO 13.3 NNW
US1TXBXR184,US1TXBXR184-235,US1TXBXR184-1,281.6,231,4,235,1,TX SAN ANTONIO 8.0 NNW
US1TXBXR188,US1TXBXR188-235,US1TXBXR188-1,258.8,231,4,235,1,TX SAN ANTONIO 5.1 W
US1TXBXR189,US1TXBXR189-235,US1TXBXR189-1,277.1,231,4,235,1,TX SAN ANTONIO 7.7 NNW
US1TXBXR190,US1TXBXR190-235,US1TXBXR190-1,214,231,4,235,1,TX SAN ANTONIO 17.6 S
US1TXBXR192,US1TXBXR192-235,US1TXBXR192-1,367.9,231,4,235,1,TX HELOTES 2.4 NNW
US1TXBXR203,US1TXBXR203-235,US1TXBXR203-1,273.4,231,4,235,1,TX SAN ANTONIO 10.8 W
US1TXBXR205,US1TXBXR205-235,US1TXBXR205-1,235.3,231,4,235,1,TX CONVERSE 1.6 NW
US1TXBXR206,US1TXBXR206-235,US1TXBXR206-1,353.3,231,4,235,1,TX DOMINION 1.5 NW
US1TXBXR207,US1TXBXR207-235,US1TXBXR207-1,184.4,231,4,235,1,TX SAN ANTONIO 10.1 S
US1TXBXR211,US1TXBXR211-235,US1TXBXR211-1,291.1,231,4,235,1,TX SHAVANO PARK 3.4 SW
US1TXBXR212,US1TXBXR212-235,US1TXBXR212-1,311.5,231,4,235,1,TX HOLLYWOOD PARK 2.0 NW
US1TXBXR213,US1TXBXR213-235,US1TXBXR213-1,291.7,231,4,235,1,TX HELOTES 7.7 SW
US1TXBXR215,US1TXBXR215-235,US1TXBXR215-1,318.2,231,4,235,1,TX HOLLYWOOD PARK 4.5 NE
US1TXBXR218,US1TXBXR218-235,US1TXBXR218-1,260.9,231,4,235,1,TX CASTLE HILLS 0.7 NW
US1TXBXR220,US1TXBXR220-235,US1TXBXR220-1,180.4,231,4,235,1,TX SAN ANTONIO 9.7 S
US1TXBXR221,US1TXBXR221-235,US1TXBXR221-1,306.3,231,4,235,1,TX SELMA 3.9 WNW
US1TXBXR223,US1TXBXR223-235,US1TXBXR223-1,419.1,231,4,235,1,TX BOERNE 5.6 SSE
US1TXBXR224,US1TXBXR224-235,US1TXBXR224-1,296.6,231,4,235,1,TX HELOTES 2.9 SSE
US1TXBXR229,US1TXBXR229-235,US1TXBXR229-1,234.1,231,4,235,1,TX TERRELL HILLS 2.8 N
US1TXBXR230,US1TXBXR230-235,US1TXBXR230-1,246.6,231,4,235,1,TX LEON VALLEY 3.0 SW
US1TXBXR241,US1TXBXR241-235,US1TXBXR241-1,285.9,231,4,235,1,TX LIVE OAK 4.6 WNW
US1TXBXR242,US1TXBXR242-235,US1TXBXR242-1,358.1,231,4,235,1,TX HOLLYWOOD PARK 3.7 NNE
US1TXBXR246,US1TXBXR246-235,US1TXBXR246-1,223.1,231,4,235,1,TX LEON VALLEY 8.1 SSW
US1TXBXR251,US1TXBXR251-235,US1TXBXR251-1,300.2,231,4,235,1,TX LIVE OAK 3.4 NW
US1TXBXR253,US1TXBXR253-235,US1TXBXR253-1,204.8,231,4,235,1,TX CASTLE HILLS 1.9 NE
US1TXBXR264,US1TXBXR264-235,US1TXBXR264-1,207.9,231,4,235,1,TX ATASCOSA 2.3 NE
US1TXBXR268,US1TXBXR268-235,US1TXBXR268-1,187.1,231,4,235,1,TX ADKINS 1.8 WNW
US1TXBXR269,US1TXBXR269-235,US1TXBXR269-1,253.6,231,4,235,1,TX LEON VALLEY 2.7 WSW
US1TXBXR271,US1TXBXR271-235,US1TXBXR271-1,182.9,231,4,235,1,TX SAN ANTONIO 10.1 S
US1TXBXR273,US1TXBXR273-235,US1TXBXR273-1,231.6,231,4,235,1,TX BLOSSOM PARK 0.1 ESE
US1TXBXR279,US1TXBXR279-235,US1TXBXR279-1,271.9,231,4,235,1,TX LIVE OAK 0.8 SSW
US1TXBXR281,US1TXBXR281-235,US1TXBXR281-1,263.7,231,4,235,1,TX HOLLYWOOD PARK 4.6 ESE
US1TXBXR287,US1TXBXR287-235,US1TXBXR287-1,305.7,231,4,235,1,TX HELOTES 2.0 S
US1TXBXR291,US1TXBXR291-235,US1TXBXR291-1,221.3,231,4,235,1,TX CONVERSE 1.8 S
US1TXBXR293,US1TXBXR293-235,US1TXBXR293-1,384.4,231,4,235,1,TX SCENIC OAKS 2.1 SE
US1TXBXR297,US1TXBXR297-235,US1TXBXR297-1,246.9,231,4,235,1,TX SELMA 1.6 WNW
US1TXBXR298,US1TXBXR298-235,US1TXBXR298-1,302.7,231,4,235,1,TX CASTROVILLE 7.0 NE
